m,w,Date_Time
24.393602597143513,"[27.424209385996857, 24.594080340718506, 24.91335895835895, 25.654331240184742, 27.31779284556089, 24.133995532245084, 21.783668801569977, 22.09094293753726, 22.550737782685243, 23.472908146577623]",2026-05-11 16:46:10.320961
25.811836418929733,"[28.30601685498818, 28.25883982193932, 27.281228470223088, 29.122060641770027, 24.957810336148682, 25.183430799672458, 25.176790639519915, 23.279560601175163, 23.52457961117078, 23.028046412689722]",2026-05-12 13:28:21.701079
26.45740496741972,"[28.90009371614678, 29.844794230425734, 25.649314874654653, 27.185424587498176, 28.968757031610643, 26.993816822048345, 25.870962840619917, 25.807692843009214, 23.324272945957794, 22.028919782225945]",2026-05-12 13:49:25.956513
25.342719252868896,"[24.568360593752104, 25.833847534963777, 26.005505823623427, 27.11945793096089, 24.089080213134643, 25.947397173205534, 26.112183331052286, 25.48568857010965, 24.148522694849554, 24.1171486630371]",2026-05-12 14:04:24.174464
21.764983564878715,"[22.556971994182177, 20.142418386922422, 18.48991739524785, 23.693367262908588, 21.88103848625226, 23.035817429811477, 23.61632400733955, 21.68096379169963, 20.153494985954175, 22.39952190846902]",2026-05-12 14:28:13.287271
23.660740589530235,"[18.84030907770785, 22.267820566054805, 21.51812038813331, 23.589241432743588, 25.92214136755983, 23.932992955051045, 25.223010793594828, 24.697568251567542, 25.389768702054564, 25.226432360835002]",2026-05-12 14:42:25.366992
22.787652317734853,"[20.599110624488215, 20.235264643727863, 20.309553247705228, 23.492567660042358, 23.235544168373583, 22.633957257086124, 25.6573468587693, 23.10607554356525, 24.00087336953622, 24.606229804054383]",2026-05-12 14:46:00.392724
23.984597728079354,"[23.33189898141683, 23.704066909617275, 23.039644945707266, 24.111175418533065, 26.687006627401765, 25.43279925954965, 24.199817207119644, 22.3374987531577, 23.512633122162708, 23.489436056127623]",2026-05-12 14:58:27.017858
18.738763921139256,"[26.023889498456235, 22.136873128286734, 20.429279104778825, 20.500552090171634, 15.434399857106074, 15.752895573767832, 19.69300422882514, 17.420387669367578, 11.883827933442978, 18.112530127189515]",2026-05-12 15:05:46.805850
22.138412833544812,"[24.915678664962456, 21.962663162363224, 19.398082530521542, 23.525652475474903, 23.509675496243236, 24.25087974872938, 21.63442467796673, 20.521429449603215, 21.18022612499971, 20.48541600458374]",2026-05-12 15:12:03.932334
23.671588117534895,"[22.93969458742858, 22.293250349695768, 22.56578687927551, 22.440348744690773, 25.54011468629448, 25.082639547750002, 25.343867507637633, 24.04964520087499, 23.2595531317199, 23.200980539981302]",2026-05-12 15:13:19.147361
22.06980171147953,"[23.511154309202972, 26.56533801604773, 21.165698962395236, 22.432055793583228, 23.331406043763586, 20.502088895796458, 18.922368698806977, 20.05316767535242, 22.75585783910051, 21.458880880746204]",2026-05-12 15:18:48.366192
22.115195470076944,"[21.642021717093222, 22.924094560519986, 22.584634495429018, 22.193068020756733, 25.231100770374564, 22.877584443119634, 19.585601813082683, 23.197877932399113, 18.889602843032414, 22.026368104962085]",2026-05-12 16:14:58.365426
21.290951520451692,"[23.096042812505075, 24.044541846347272, 26.573022044171854, 23.07751415600955, 24.418681525160697, 18.863941088731096, 18.355519393907056, 17.734591928812844, 19.248751417920662, 17.496908990950825]",2026-05-12 16:17:07.358867
21.818971836442127,"[23.067713395609722, 22.21287251588419, 20.79005147428953, 25.44955913976, 23.96703464945754, 21.06006532293795, 19.874231307224264, 20.026954990732772, 20.813538503650058, 20.927697064875236]",2026-05-12 16:19:23.150998
21.2855031095667,"[22.98017346765981, 29.413966721489068, 14.337526589636942, 26.504532706703255, 17.797195010775038, 19.979603979688648, 22.108949660047, 20.792864118546284, 18.865651872351187, 20.074566968769787]",2026-05-12 16:50:01.380356
22.94353370185739,"[24.589643901839295, 23.191353757576742, 21.766792936029454, 26.054741596282902, 22.91116219620542, 22.292583434047263, 22.862013412543583, 21.82620642141182, 21.926852691671556, 22.013986670965856]",2026-05-12 17:01:30.611457
21.119493306486596,"[23.795521342460606, 25.686604158306057, 19.71881096478917, 23.560680045187887, 22.933924317252355, 17.031749824282226, 20.955881500107868, 19.01820157786443, 16.815263205509765, 21.67829612910559]",2026-05-12 17:04:24.746375
23.739253959159246,"[21.68864781982375, 23.699543481740427, 24.424422799004383, 25.36529579738755, 24.107376898969818, 24.70403443372482, 23.76461125196885, 22.536384598076037, 23.3124424422799, 23.78978006861692]",2026-05-13 13:01:55.268985
24.077446884518046,"[23.384208365325954, 26.497312619899834, 25.394060159271053, 25.188331179872367, 25.845794023971848, 23.930760237445167, 22.03370417709568, 21.73449102157559, 24.00702059203552, 22.75878646868744]",2026-05-13 13:15:48.004438
23.834214048607134,"[21.786481445826734, 22.183963172337965, 24.57201413165263, 25.42407136345395, 24.104332284052713, 23.956972922064818, 25.088148850933337, 22.56248129736551, 24.527736731858155, 24.135938286525523]",2026-05-13 13:29:29.656420
23.260138857637287,"[26.508940149249923, 26.177280097613256, 22.817620027418933, 23.747445423102885, 22.208146113679543, 21.686879043538575, 22.594435255828845, 20.533984861594707, 24.952214043967718, 21.374443560378484]",2026-05-13 13:43:37.953598
25.76104644284591,"[28.68125839443827, 27.516127760160895, 26.778982994230887, 27.19664616819265, 26.00770954489676, 25.156957148059913, 24.087543407509816, 25.128424756836758, 21.83876183340331, 25.218052420729826]",2026-05-13 13:51:05.902006
22.424499349322296,"[24.049065274224116, 23.095926827174896, 23.53136475298604, 23.044313355246828, 27.348238994731947, 23.491320817742974, 20.913256891268393, 20.65458060864462, 18.29024864935083, 19.82667732185233]",2026-05-13 14:12:10.138694
21.005053480835745,"[22.59672596609981, 23.852818095567272, 22.766209529818667, 22.36791590599621, 24.591615652452276, 20.507627195312335, 17.9959648703632, 20.196177587458738, 17.681035702604333, 17.4944443026846]",2026-05-13 14:13:53.699024
21.805439248043907,"[23.07835504965332, 23.16859163652981, 21.909686862805593, 22.996295428554195, 23.85609468114473, 21.470247443103396, 21.505246016483834, 19.850889259526458, 17.716092268649863, 22.50289383398788]",2026-05-13 14:32:36.838916
23.281022016335374,"[25.588364583647458, 22.908088584955774, 22.634102238748845, 22.433099661554806, 23.63789727875218, 24.572652050968593, 24.54699029666728, 22.403117453704457, 21.475379793963658, 22.610528220390687]",2026-05-13 14:56:54.130698
17.045381000211094,"[18.69057201645136, 17.984250352015476, 16.184795947008624, 17.074345436789155, 16.922201679931522, 17.423664254945034, 17.578417681731615, 17.15495524126109, 16.15600258879257, 15.284604803184493]",2026-05-13 15:06:55.081433
24.137843345573653,"[21.40732540148322, 22.393780634625333, 22.11512587887884, 23.03372969386832, 25.896624594921235, 23.694179160219814, 26.74862383405747, 27.103857904052298, 24.109667609240784, 24.875518744389208]",2026-05-13 15:11:01.705429
21.565770061402635,"[23.53406141191262, 23.088909714699284, 22.169725973058927, 24.388380357652363, 24.03810466052254, 20.80858013078506, 17.95873357937688, 19.05783956445189, 19.157731930065484, 21.45563329150129]",2026-05-13 15:31:34.744537
24.76279840125821,"[25.949310931153427, 25.886852830853954, 23.693483248238763, 27.576237157524318, 26.46979510031571, 24.906805787204036, 24.890190888656402, 23.702907056315517, 22.739822867203756, 21.812578145116206]",2026-05-13 15:41:23.091950
24.220888841979267,"[24.397050261082978, 23.338452152571744, 23.330942102442883, 24.308263490833678, 23.195355251467795, 24.005164826752715, 23.936994448942098, 24.02204069229324, 25.624754980990005, 26.04987021241553]",2026-05-13 15:58:42.465667
25.87253154221054,"[25.13950135586851, 26.908915560359926, 26.090755041302376, 26.118388546216675, 27.59992716121265, 24.555921167090787, 26.288626014581673, 24.68127231267789, 25.78437979164395, 25.557628471150966]",2026-05-15 13:13:51.848580
26.65100478091531,"[29.259416269030293, 27.170433483573, 28.757315774700817, 26.51821897566396, 28.180491731405812, 25.613011466309743, 24.80511564897272, 26.348184481626763, 23.73996436930657, 26.117895608563426]",2026-05-15 13:21:45.111128
21.644845959882993,"[20.28971975624523, 19.795535260700227, 15.431848179842214, 23.3558789484306, 22.281738805675857, 22.758438512696916, 21.008770810667865, 20.333185258728477, 24.240035120357977, 26.953308945484576]",2026-05-15 13:36:15.890777
24.63381691483661,"[24.51077387732, 26.89647613369861, 26.436014372902115, 26.191488300559747, 26.72099032914317, 24.310351226776838, 21.214731760726902, 23.06527770367604, 24.38571269505833, 22.60635274850437]",2026-05-15 13:54:04.998899
26.75295588613952,"[27.516968653804668, 28.458885520159413, 27.100552322142295, 28.43768920106985, 27.85129636803537, 25.667814534817634, 26.213641498623254, 25.335081618876846, 25.244990013663074, 25.70263913020281]",2026-05-15 14:22:17.075937
24.22775517352565,"[25.003740526898156, 25.563659708320092, 25.221705958630352, 23.907389193414815, 25.25403686941676, 22.92200682457683, 23.023088039824724, 24.16313684645166, 22.674378144652266, 24.544409623070873]",2026-05-15 14:24:28.046687
25.09741607881435,"[26.166638443569656, 25.799254910238954, 25.4738870627643, 25.9721020485329, 25.426826015045616, 25.29605255527281, 24.010065206952625, 24.623163662259998, 22.500864090709808, 25.705306792796847]",2026-05-15 14:45:11.943141
22.858655637235003,"[23.38455632131648, 22.8964030629406, 24.30292816564561, 23.085662125454373, 23.967092642122626, 20.833719951100584, 24.70168573078877, 21.067401395071553, 22.249088935231473, 22.098018042677964]",2026-05-15 14:58:39.640466
