Date_Time,amount_consumed,latency_to_consumption,Type,Frame
2026-05-19 14:12:23.969405,,,eat,4665
2026-05-19 14:12:30.198011,,,start,4727
2026-05-19 14:13:03.121170,,,eat,5054
2026-05-19 14:13:52.461305,,,start,5544
2026-05-19 14:21:04.087569,,,exit,9830
2026-05-19 14:21:13.689356,,,block_end,9925
2026-05-19 14:22:18.179512,,,imaging_stop,10556
2026-05-19 14:27:50.764337,,,block_start,0
2026-05-19 14:27:53.668854,,,start,3
2026-05-19 14:28:33.360169,,,eat,397
2026-05-19 14:31:52.201141,,,start,2371
2026-05-19 14:32:04.708339,,,eat,2496
2026-05-19 14:33:18.333963,,,start,3227
2026-05-19 14:33:49.379838,,,eat,3535
2026-05-19 14:34:40.882823,,,start,4046
2026-05-19 14:43:25.405359,,,exit,9255
2026-05-19 14:43:29.499384,,,block_end,9295
2026-05-19 14:45:04.378511,,,imaging_stop,10229
2026-05-19 14:57:22.446753,,,block_start,0
2026-05-19 14:57:26.641856,,,start,11
2026-05-19 14:57:26.644003,,,start,11
2026-05-19 15:12:12.268939,,,exit,8805
2026-05-19 15:12:15.355880,,,block_end,8836
2026-05-19 15:14:14.474511,,,imaging_stop,10009
2026-05-19 15:21:41.268515,,,block_start,0
2026-05-19 15:21:45.695597,,,start,10
2026-05-19 15:22:26.597210,,,eat,416
2026-05-19 15:22:49.745544,,,start,646
2026-05-19 15:23:19.936025,,,eat,946
2026-05-19 15:24:14.166851,,,start,1484
2026-05-19 15:24:59.013118,,,eat,1930
2026-05-19 15:26:06.073383,,,start,2595
2026-05-19 15:29:23.781551,,,exit,4559
2026-05-19 15:29:24.372890,,,block_end,4565
2026-05-19 15:32:32.032498,,,imaging_stop,6419
2026-05-19 15:56:13.374119,,,block_start,0
2026-05-19 15:56:15.733802,,,start,3
2026-05-19 15:56:15.735327,,,start,3
2026-05-19 16:02:44.513540,,,eat,3863
2026-05-19 16:03:50.659758,,,start,4520
2026-05-19 16:09:19.152709,,,eat,7782
2026-05-19 16:10:03.311390,,,start,8221
2026-05-19 16:14:33.516463,,,eat,10904
2026-05-19 16:14:59.373811,,,start,11160
2026-05-19 16:15:49.629218,,,exit,11659
2026-05-19 16:15:52.218819,,,block_end,11685
2026-05-19 16:18:24.625511,,,imaging_stop,13189
2026-05-19 16:23:02.104645,,,initialize,0
2026-05-19 16:32:14.797144,,,block_start,0
2026-05-19 16:32:22.236057,,,start,49
2026-05-19 16:32:29.942948,,,eat,125
2026-05-19 16:34:36.654462,,,start,1383
2026-05-19 16:38:55.395891,,,eat,3953
2026-05-19 16:40:03.182644,,,start,4444
2026-05-19 16:40:04.406799,,,exit,4444
2026-05-19 16:40:07.498311,,,block_end,4444
2026-05-19 16:40:07.529065,,,imaging_stop,4444
2026-05-19 16:43:11.650145,,,block_start,0
2026-05-19 16:43:22.759769,,,start,0
2026-05-19 16:43:22.761702,,,start,0
2026-05-20 14:03:34.323525,,,initialize,0
2026-05-20 14:15:07.801790,,,block_start,0
2026-05-20 14:15:07.802900,,,start,0
2026-05-20 14:16:59.738627,,,eat,1080
2026-05-20 14:16:59.982986,,,start,1082
2026-05-20 14:20:11.597084,,,exit,2985
2026-05-20 14:20:14.189814,,,block_end,3011
2026-05-20 14:20:35.698511,,,imaging_stop,3215
2026-05-20 14:20:56.375768,,,initialize,0
2026-05-20 14:21:07.983035,,,block_start,0
2026-05-20 14:21:14.510443,,,start,38
2026-05-20 14:21:18.677624,,,eat,74
2026-05-20 14:23:46.072700,,,start,1538
2026-05-20 14:23:51.613041,,,eat,1593
2026-05-20 14:25:30.406140,,,start,2574
2026-05-20 14:25:56.004517,,,eat,2828
2026-05-20 14:26:35.422213,,,start,3219
2026-05-20 14:26:49.686825,,,eat,3361
2026-05-20 14:28:10.876696,,,start,4167
2026-05-20 14:28:18.286642,,,eat,4241
2026-05-20 14:30:39.237251,,,start,5640
2026-05-20 14:31:03.687230,,,eat,5883
2026-05-20 14:32:18.308190,,,start,6624
2026-05-20 14:32:25.013448,,,eat,6691
2026-05-20 14:34:07.757062,,,start,7711
2026-05-20 14:34:24.185789,,,eat,7874
2026-05-20 14:35:21.141078,,,start,8440
2026-05-20 14:35:30.615077,,,eat,8534
2026-05-20 14:36:20.647808,,,start,9031
2026-05-20 14:36:36.363484,,,eat,9187
2026-05-20 14:37:01.528960,,,start,9436
2026-05-20 14:38:10.288739,,,eat,10119
2026-05-20 14:40:00.459701,,,start,11213
2026-05-20 14:40:01.911553,,,exit,11228
2026-05-20 14:40:04.497898,,,block_end,11253
2026-05-20 14:41:28.096514,,,imaging_stop,12074
2026-05-20 14:52:17.251682,,,block_start,0
2026-05-20 14:52:20.616536,,,start,9
2026-05-20 14:52:40.242570,,,eat,204
2026-05-20 14:57:16.940350,,,start,2951
2026-05-20 14:57:43.331571,,,eat,3213
2026-05-20 14:59:19.757451,,,start,4171
2026-05-20 14:59:30.181199,,,eat,4274
2026-05-20 15:01:21.602372,,,start,5381
2026-05-20 15:04:49.732344,,,eat,7447
2026-05-20 15:04:58.474629,,,start,7534
2026-05-20 15:06:26.954035,,,exit,8413
2026-05-20 15:06:28.035402,,,block_end,8423
2026-05-20 15:08:25.660511,,,imaging_stop,9583
2026-05-20 15:31:25.306913,,,block_start,0
2026-05-20 15:31:27.888633,,,start,5
2026-05-20 15:36:05.680121,,,eat,2763
2026-05-20 15:39:27.222648,,,start,4661
2026-05-20 15:39:31.922864,,,exit,4661
2026-05-20 15:39:39.520371,,,block_end,4661
2026-05-20 15:39:39.551360,,,imaging_stop,4661
2026-05-20 15:40:38.617865,,,initialize,0
2026-05-20 16:19:53.405343,,,block_start,0
2026-05-20 16:19:55.845460,,,start,0
2026-05-20 16:19:55.847108,,,start,0
2026-05-20 16:20:23.572741,,,eat,275
2026-05-20 16:24:01.350056,,,start,2438
2026-05-20 16:24:44.776912,,,eat,2869
2026-05-20 16:25:53.576586,,,start,3552
2026-05-20 16:30:24.562615,,,eat,6243
2026-05-20 16:31:20.461232,,,start,6798
2026-05-20 16:36:45.977069,,,exit,10030
2026-05-20 16:36:49.564894,,,block_end,10066
2026-05-20 16:38:04.652514,,,imaging_stop,10802
2026-05-20 16:45:48.432036,,,block_start,0
2026-05-20 16:45:52.260652,,,start,17
2026-05-20 16:46:00.431636,,,eat,98
2026-05-20 16:47:35.494124,,,start,1042
2026-05-20 16:48:05.917541,,,eat,1344
2026-05-20 16:49:07.415795,,,start,1954
2026-05-20 16:50:36.010952,,,eat,2834
2026-05-20 16:54:00.336509,,,start,4863
2026-05-20 16:58:59.180782,,,eat,7831
2026-05-20 16:59:43.440448,,,start,8270
2026-05-20 16:59:54.880555,,,eat,8384
2026-05-20 17:00:18.630743,,,start,8619
2026-05-20 17:03:55.686762,,,exit,10775
2026-05-20 17:03:57.776295,,,block_end,10796
2026-05-20 17:05:18.129511,,,imaging_stop,11585
2026-05-22 12:31:02.940135,,,initialize,0
2026-05-22 12:44:24.633682,,,block_start,0
2026-05-22 12:44:31.889557,,,start,62
2026-05-22 12:45:52.066078,,,eat,858
2026-05-22 12:47:11.320969,,,start,1645
2026-05-22 12:48:47.346511,,,exit,2599
2026-05-22 12:48:50.436817,,,block_end,2629
2026-05-22 12:51:52.836514,,,imaging_stop,4431
2026-05-22 13:13:19.655761,,,block_start,0
2026-05-22 13:13:22.271168,,,start,1
2026-05-22 13:13:30.608239,,,eat,84
2026-05-22 13:14:03.151906,,,start,407
2026-05-22 13:18:18.896736,,,eat,2947
2026-05-22 13:19:55.533449,,,start,3906
2026-05-22 13:20:33.982701,,,eat,4288
2026-05-22 13:20:35.652468,,,start,4305
