Date_Time,amount_consumed,latency_to_consumption,Type
2026-05-11 15:58:43.494486,,,eat
2026-05-11 15:58:43.495237,,,start
2026-05-11 15:58:43.495975,,,eat
2026-05-11 15:58:43.496702,,,start
2026-05-11 15:58:43.497427,,,eat
2026-05-11 15:58:43.498202,,,start
2026-05-11 15:58:43.499079,,,eat
2026-05-11 15:58:43.499891,,,start
2026-05-11 15:58:43.500731,,,eat
2026-05-11 15:58:43.501523,,,start
2026-05-11 15:58:43.502322,,,eat
2026-05-11 15:58:43.503130,,,start
2026-05-11 15:58:43.503899,,,eat
2026-05-11 15:58:43.504619,,,start
2026-05-11 15:58:43.505336,,,eat
2026-05-11 15:58:43.506039,,,start
2026-05-11 15:58:43.506749,,,eat
2026-05-11 15:58:43.507485,,,start
2026-05-11 15:58:43.508880,,,eat
2026-05-11 15:58:43.510044,,,start
2026-05-11 15:58:43.510992,,,eat
2026-05-11 15:58:43.511786,,,start
2026-05-11 15:58:43.512536,,,eat
2026-05-11 15:58:43.513253,,,start
2026-05-11 15:58:43.513977,,,eat
2026-05-11 15:58:43.514684,,,start
2026-05-11 15:58:43.515430,,,eat
2026-05-11 15:58:43.516138,,,start
2026-05-11 15:58:43.516868,,,eat
2026-05-11 15:58:43.517901,,,start
2026-05-11 15:58:43.518822,,,eat
2026-05-11 15:58:43.520098,,,start
2026-05-11 15:58:43.521208,,,eat
2026-05-11 15:58:43.522123,,,start
2026-05-11 15:58:43.522928,,,eat
2026-05-11 15:58:43.523679,,,start
2026-05-11 15:58:43.524409,,,eat
2026-05-11 15:58:43.525115,,,start
2026-05-11 15:58:43.525825,,,eat
2026-05-11 15:58:43.526527,,,start
2026-05-11 15:58:43.527273,,,eat
2026-05-11 15:58:43.527986,,,start
2026-05-11 15:58:43.528696,,,eat
2026-05-11 15:58:43.529452,,,start
2026-05-11 15:58:43.530183,,,eat
2026-05-11 15:58:43.530917,,,start
2026-05-11 15:58:43.531657,,,eat
2026-05-11 15:58:43.532367,,,start
2026-05-11 15:58:43.533081,,,eat
2026-05-11 15:58:43.533946,,,start
2026-05-11 15:58:43.534904,,,eat
2026-05-11 15:58:43.535817,,,start
2026-05-11 15:58:43.536996,,,eat
2026-05-11 15:58:43.538006,,,start
2026-05-11 15:58:43.539449,,,eat
2026-05-11 15:58:43.540478,,,start
2026-05-11 15:58:43.541343,,,eat
2026-05-11 15:58:43.542084,,,start
2026-05-11 15:58:43.542822,,,eat
2026-05-11 15:58:43.543556,,,start
2026-05-11 15:58:43.544282,,,eat
2026-05-11 15:58:43.544983,,,start
2026-05-11 15:58:43.545695,,,eat
2026-05-11 15:58:43.546393,,,start
2026-05-11 15:58:43.547126,,,eat
2026-05-11 15:58:43.547836,,,start
2026-05-11 15:58:43.548547,,,eat
2026-05-11 15:58:43.549290,,,start
2026-05-11 15:58:43.550122,,,eat
2026-05-11 15:58:43.551494,,,start
2026-05-11 15:58:43.552950,,,eat
2026-05-11 15:58:43.554758,,,start
2026-05-11 15:58:43.556352,,,eat
2026-05-11 15:58:43.557481,,,start
2026-05-11 15:58:43.558491,,,eat
2026-05-11 15:58:43.559490,,,start
2026-05-11 15:58:43.560462,,,eat
2026-05-11 15:58:43.561413,,,start
2026-05-11 15:58:43.562349,,,eat
2026-05-11 15:58:43.563308,,,start
2026-05-11 15:58:43.564263,,,eat
2026-05-11 15:58:43.565183,,,start
2026-05-11 15:58:43.566110,,,eat
2026-05-11 15:58:43.567189,,,start
2026-05-11 15:58:43.568539,,,eat
2026-05-11 15:58:43.570476,,,start
2026-05-11 15:58:43.572525,,,eat
2026-05-11 15:58:43.574199,,,start
2026-05-11 15:58:43.575438,,,eat
2026-05-11 15:58:43.576492,,,start
2026-05-11 15:58:43.577494,,,eat
2026-05-11 15:58:43.578434,,,start
2026-05-11 15:58:43.579416,,,eat
2026-05-11 15:58:43.580351,,,start
2026-05-11 15:58:43.581279,,,eat
2026-05-11 15:58:43.582184,,,start
2026-05-11 15:58:43.583140,,,eat
2026-05-11 15:58:43.584512,,,start
2026-05-11 15:58:43.585750,,,eat
2026-05-11 15:58:43.587519,,,start
2026-05-11 15:58:43.589005,,,eat
2026-05-11 15:58:43.590513,,,start
2026-05-11 15:58:43.591712,,,eat
2026-05-11 15:58:43.592735,,,start
2026-05-11 15:58:43.593731,,,eat
2026-05-11 15:58:43.594699,,,start
2026-05-11 15:58:43.595719,,,eat
2026-05-11 15:58:43.596688,,,start
2026-05-11 15:58:43.597651,,,eat
2026-05-11 15:58:43.598586,,,start
2026-05-11 15:58:43.599585,,,eat
2026-05-11 15:58:43.601695,,,start
2026-05-11 15:58:43.603255,,,eat
2026-05-11 15:58:43.605082,,,start
2026-05-11 15:58:43.606879,,,eat
2026-05-11 15:58:43.608140,,,start
2026-05-11 15:58:43.609206,,,eat
2026-05-11 15:58:43.610168,,,start
2026-05-11 15:58:43.611253,,,eat
2026-05-11 15:58:43.612244,,,start
2026-05-11 15:58:43.613208,,,eat
2026-05-11 15:58:43.614159,,,start
2026-05-11 15:58:43.615193,,,eat
2026-05-11 15:58:43.616191,,,start
2026-05-11 15:58:43.617415,,,eat
2026-05-11 15:58:43.618764,,,start
2026-05-11 15:58:43.620489,,,eat
2026-05-11 15:58:43.622026,,,start
2026-05-11 15:58:43.623384,,,eat
2026-05-11 15:58:43.624452,,,start
2026-05-11 15:58:43.625449,,,eat
2026-05-11 15:58:43.626407,,,start
2026-05-11 15:58:43.627411,,,eat
2026-05-11 15:58:43.628376,,,start
2026-05-11 15:58:43.629330,,,eat
2026-05-11 15:58:43.630264,,,start
2026-05-11 15:58:43.631936,,,eat
2026-05-11 15:58:43.633305,,,start
2026-05-11 15:58:43.634855,,,eat
2026-05-11 15:58:43.636202,,,start
2026-05-11 15:58:43.638057,,,eat
2026-05-11 15:58:43.639801,,,start
2026-05-11 15:58:43.641127,,,eat
2026-05-11 15:58:43.642189,,,start
2026-05-11 15:58:43.643243,,,eat
2026-05-11 15:58:43.644255,,,start
2026-05-11 15:58:43.645230,,,eat
2026-05-11 15:58:43.646189,,,start
2026-05-11 15:58:43.647170,,,eat
2026-05-11 15:58:43.648135,,,start
2026-05-11 15:58:43.649083,,,eat
2026-05-11 15:58:43.650019,,,start
2026-05-11 15:58:43.651545,,,eat
2026-05-11 15:58:43.652934,,,start
2026-05-11 15:58:43.654602,,,eat
2026-05-11 15:58:43.656159,,,start
2026-05-11 15:58:43.657489,,,eat
2026-05-11 15:58:43.658567,,,start
2026-05-11 15:58:43.659607,,,eat
2026-05-11 15:58:43.660574,,,start
2026-05-11 15:58:43.662210,,,eat
2026-05-11 15:58:43.663500,,,start
2026-05-11 15:58:43.664580,,,eat
2026-05-11 15:58:43.665580,,,start
2026-05-11 15:58:43.666560,,,eat
2026-05-11 15:58:43.668163,,,start
2026-05-11 15:58:43.669521,,,eat
2026-05-11 15:58:43.671490,,,start
2026-05-11 15:58:43.673004,,,eat
2026-05-11 15:58:43.674165,,,start
2026-05-11 15:58:43.675265,,,eat
2026-05-11 15:58:43.676293,,,start
2026-05-11 15:58:43.677285,,,eat
2026-05-11 15:58:43.678239,,,start
2026-05-11 15:58:43.679219,,,eat
2026-05-11 15:58:43.680159,,,start
2026-05-11 15:58:43.681099,,,eat
2026-05-11 15:58:43.682023,,,start
2026-05-11 15:58:43.682989,,,eat
2026-05-11 15:58:43.684317,,,start
2026-05-11 15:58:43.685636,,,eat
2026-05-11 15:58:43.687298,,,start
2026-05-11 15:58:43.688843,,,eat
2026-05-11 15:58:43.690078,,,start
2026-05-11 15:58:43.691181,,,eat
2026-05-11 15:58:43.692885,,,start
2026-05-11 15:58:51.742543,,,exit
2026-05-11 15:58:55.834879,,,block_end
2026-05-11 16:02:28.371596,,,block_start
2026-05-11 16:02:33.843471,,,start
2026-05-11 16:02:40.799062,,,eat
