m,w,Date_Time
19.304070621147837,"[18.446915834085306, 20.40538612676269, 16.805636423105206, 13.40657033698378, 21.711148973877783, 20.853089501239886, 20.438789901853212, 17.665348686698106, 19.724871198290842, 23.58294922858157]",2026-03-13 14:49:59.114577
16.686951534369932,"[16.658596020775292, 15.16574883608721, 13.864799380174397, 16.973467195869066, 17.686950954443283, 18.878236280675218, 16.712935147962483, 16.80192489253959, 16.6578711124617, 17.46898552271109]",2026-03-13 14:51:22.984972
17.429362034289902,"[17.844256058493723, 18.32330446845083, 17.042246496663104, 14.517187866078698, 16.327051954468796, 16.56673563927634, 18.441493519899602, 17.531994553328897, 18.062743424211707, 19.63660636202733]",2026-03-13 14:52:30.374126
19.84668769094085,"[19.2528109044768, 18.473302496700217, 17.845067955804947, 21.280698417264187, 19.584905901101628, 21.476191691274888, 20.244311499481544, 20.931988522091725, 18.935127085126272, 20.442472436086284]",2026-03-13 14:54:13.355922
19.202612453576872,"[21.88547492513147, 19.172288089002503, 18.66728796141864, 18.066367965779687, 16.884825407282488, 18.184064079575215, 20.04797733182707, 19.111163820000048, 18.898011779470135, 21.108663176281464]",2026-03-13 14:55:00.180599
20.1239912175908,"[19.62953125688663, 17.03804202844424, 16.16705019149178, 15.988606761016866, 22.079344404519716, 22.35031513214209, 21.265243372018308, 21.61786777208419, 22.226645773842524, 22.877265483461652]",2026-03-13 14:55:44.168280
19.119619150569836,"[19.071873789403114, 18.961571740406274, 18.16939193530802, 18.472258628728635, 18.606018710753464, 18.499602170317498, 19.084110241736624, 20.630049711312513, 20.373287186636635, 19.328027391095574]",2026-03-13 14:57:14.657884
18.841950270129832,"[17.892911904502316, 15.542411195831951, 12.752094115136318, 20.743309386228827, 18.699328908879604, 19.679288963531892, 22.280375978046298, 20.97951351113111, 20.05644426092988, 19.793824477080136]",2026-03-13 15:01:36.431963
18.74153017126394,"[19.879653621409965, 16.77585718958266, 11.637185128824907, 15.298986984126248, 18.586678156946707, 21.79178777468226, 19.383178415593996, 21.975015600026907, 20.518558812681373, 21.568400028764362]",2026-03-13 15:03:06.408471
11.857890713982496,"[16.850638731213277, 16.838837223867927, 17.456343121721964, 15.110742793251509, 14.550040710850892, 13.236709820941847, 9.598018042677962, 8.254472974258217, 3.982240326243537, 2.700863394797826]",2026-03-13 15:05:27.889724
19.266589961701644,"[22.931604610648844, 20.770623931485144, 16.59300631656108, 16.689332133271783, 17.99210835813486, 19.47471983743496, 18.734327482260042, 18.24637719821197, 19.887917576184964, 21.34588217282278]",2026-03-16 13:58:45.171096
19.979409704260604,"[21.220038089582427, 17.367846314798104, 8.141909211322952, 14.232008935509837, 26.170233988805094, 22.56645379492402, 21.662319149873927, 22.223630155257965, 23.561056997510956, 22.648600405020773]",2026-03-16 13:59:12.448535
21.35612077784402,"[23.83228869212622, 21.942771678238135, 22.007056547487874, 21.168859562642517, 20.8688345098112, 21.666958563080943, 21.274087253444183, 19.811831199589875, 19.48973993769268, 21.498779834326555]",2026-03-16 13:59:39.802456
17.948054230100976,"[18.46909802848136, 16.629367717571082, 10.769643855445164, 14.875814506981158, 17.578852626719772, 18.531788099441183, 19.44511458190768, 20.87825831788795, 21.783291849246908, 20.519312717327512]",2026-03-16 14:02:00.915613
19.03288242103139,"[20.364443305210756, 15.955173989593796, 8.229507131937952, 13.797469896007552, 21.6591295532941, 21.170425364599886, 21.464680147254974, 22.792393218105776, 22.573412914734547, 22.322188689574542]",2026-03-16 14:03:48.827616
19.535272878686303,"[20.871560165070324, 17.090061449027925, 14.287710890326592, 18.363609370686795, 19.384019309237765, 19.215724595153205, 20.48779370385234, 21.27513112141576, 22.090739963209455, 22.286378218882877]",2026-03-16 14:04:59.373363
18.59392434044942,"[21.8628867820798, 18.711884320871096, 15.027726293178437, 16.53286792286512, 19.150917791917678, 18.480029645850394, 18.00854927868723, 18.53378884638671, 19.773121095643823, 19.857471427013913]",2026-03-16 14:06:15.651132
19.368572962891655,"[19.613728255650223, 18.162171848504602, 20.412780191561374, 17.273318270705122, 19.62323905272461, 18.826738794077325, 19.29239089839917, 19.754969391471366, 19.859211206966542, 20.867181718856198]",2026-03-16 14:08:32.203270
18.585326927850165,"[18.18348415292434, 16.050629916328184, 14.712855118084663, 17.37863295050442, 18.54176283783627, 19.877507892801717, 19.231585589054696, 20.312017935971458, 20.33373618904681, 21.231056695949096]",2026-03-16 14:10:43.588089
19.877678971163725,"[23.053621177993406, 17.428709616807666, 13.017120594587198, 21.369485187513483, 18.85466226231706, 20.40527014143251, 21.04643704664234, 20.23007430020251, 22.298701660214014, 21.072707723927078]",2026-03-16 14:12:14.048505
18.44807568738706,"[19.429833514657066, 17.215644565275383, 12.751833148143424, 17.097281535831346, 20.084454718167247, 20.16306377569365, 19.270672645323817, 19.496409094177768, 19.392544231005665, 19.579019645595228]",2026-03-16 14:13:30.632954
19.639036254694506,"[20.015153483387422, 18.418209464866884, 15.02007126138686, 18.05044897921311, 21.094860921990588, 20.95651941942383, 20.681286230917515, 20.731072933895323, 21.38224357383278, 20.040496278030755]",2026-03-16 14:15:08.967919
20.251000953399412,"[20.360354822322073, 19.41492939972952, 18.864955960370132, 19.448275182154962, 18.270096198232846, 20.173154499418914, 21.483759734068833, 21.792251716002962, 21.326280652023133, 21.375951369670762]",2026-03-16 14:16:05.565963
17.534375152230744,"[20.008136370911807, 18.966936061926887, 16.39939780416573, 18.428213199594516, 18.171798630909162, 15.998349528751604, 18.413570051659864, 17.504998967730565, 17.54608677094521, 13.906264135712116]",2026-03-16 14:16:58.974796
18.53801941130486,"[23.819646291137097, 18.687585394199342, 17.837818872668983, 18.368045809566006, 18.534803718025746, 18.14712275191434, 17.65577989695863, 18.12557847683425, 17.580360436012054, 16.623452465732132]",2026-03-16 14:18:16.206296
20.602987434149327,"[21.936247503415768, 19.611785501369784, 19.89667446861321, 18.388546216674513, 22.178134909496645, 21.371891883114625, 23.071047973852266, 19.78068913843777, 20.821744465759974, 18.97311228075873]",2026-03-16 14:19:05.579004
19.173088387780712,"[21.81742053265103, 20.62123482621918, 15.711343829232478, 18.041489112457054, 19.346672032921276, 19.830301863420317, 18.14781866389539, 19.052098290608203, 19.179276205145573, 19.98322852125663]",2026-03-16 14:20:53.696425
21.45706571032896,"[20.206761248837246, 19.57588804168049, 23.67234492181429, 19.963192055468824, 21.300299938063834, 21.53978064854357, 21.86279979308217, 22.425850578418842, 21.72703896411182, 22.29670091326849]",2026-03-16 14:21:35.964260
19.61514617631162,"[20.994620600386465, 18.689702126475044, 16.46446557439415, 17.005392157999857, 20.64211218565076, 19.34180064905391, 20.118177452915756, 21.2551236519605, 20.53146218066339, 21.108605183616376]",2026-03-16 14:23:10.870258
19.284950439468417,"[18.89888166944645, 19.796173180016194, 17.751032849365213, 12.983948790157022, 12.34382575291877, 16.658132079454592, 25.136978674937193, 24.435325420040876, 22.716973757159195, 22.128232221188664]",2026-03-16 14:25:55.024537
20.679700131527365,"[19.643942434160927, 21.8272502893834, 19.420438702912854, 19.784139702010492, 20.41817350941453, 20.393729601080057, 21.52188991136401, 21.508754572721642, 20.78889162098778, 21.489790971237955]",2026-03-16 14:29:12.769566
20.364950741030274,"[21.347100018789625, 20.098894891774087, 20.33008265114628, 19.51780838759514, 19.18736618192531, 20.601140367766288, 21.37777813862103, 19.866286312107242, 20.96054990964743, 20.362500550930317]",2026-03-16 14:30:01.478318
21.10120821918444,"[24.80885617587088, 22.578922217917878, 19.556866447531714, 20.45459290308962, 21.51730849082208, 21.448964135016205, 20.692043870291286, 20.958404181039185, 19.441577029337328, 19.554546740928206]",2026-03-16 14:31:14.090387
19.96166104911051,"[20.603025129381635, 20.065665094678824, 20.107013864886373, 18.875394640085922, 21.226533268072256, 19.94872288552944, 19.42339632883233, 20.125020587396108, 19.85776139033935, 19.384077301902856]",2026-03-16 14:32:26.185164
19.294556924440197,"[15.895499537218534, 15.519446100457214, 17.9076420414346, 15.632647782708442, 21.136934600511726, 21.713410687816207, 21.74530665361445, 21.24198831331813, 22.066470032870242, 20.08622349445242]",2026-03-16 14:33:25.921793
18.02706633664974,"[16.797140497669854, 15.458205846124583, 13.365627515431848, 13.184806385688338, 15.44188091090239, 22.326828102781562, 19.22854097413759, 20.417390608435845, 21.110692919559533, 22.939549605765862]",2026-03-16 14:34:28.192917
16.76552289666403,"[20.448155717264882, 16.963173497815994, 17.03447547954135, 14.127303178693959, 15.952100378344149, 17.33844403359863, 16.569432298202923, 18.10046765285127, 12.449285414380789, 18.67239131594636]",2026-03-16 14:36:21.770378
15.247901245450475,"[20.413389114544792, 17.819348208838544, 11.637040147162187, 14.192341952589835, 14.769021014222123, 15.486622252017565, 17.254412661886526, 13.39621864626562, 13.432261087617638, 14.078357369359923]",2026-03-16 14:38:26.517559
16.060433576361262,"[16.550642674714503, 17.72012275887346, 16.18178032842406, 15.841798329347304, 13.802660239532903, 15.96091526343748, 15.995101939506693, 16.62365544005994, 16.834487773986346, 15.093171015729931]",2026-03-16 14:41:42.967216
17.282489810688745,"[17.594597635291088, 16.429119045023185, 14.557492768314663, 13.660897169725972, 14.793522915221683, 15.887641531099149, 19.19464426139382, 20.45714458035348, 20.37250428565795, 19.877333914806457]",2026-03-16 14:44:46.325441
16.90945489214524,"[15.417900943888617, 16.170906703720114, 15.098042399597299, 14.684902653512385, 16.88528934860319, 17.827148222292845, 18.602365172852934, 17.961227263975655, 18.15985214190109, 18.28691407110829]",2026-03-16 14:45:59.669175
20.637710542370602,"[20.43275866468409, 21.169961423279183, 19.403011907053994, 18.508069099420304, 22.512810579717875, 20.44389325638093, 20.914851689558304, 19.187540159920573, 21.939669070655945, 21.864539573034804]",2026-03-17 13:26:16.567319
17.863028284182615,"[17.026414499094155, 18.561045398977935, 6.14730948829592, 5.997195474716357, 25.78646752758711, 20.868950495141373, 20.297896722022596, 21.384128335448132, 21.019644435371816, 21.541230465170763]",2026-03-17 13:26:56.342781
19.90177202387442,"[22.857084036011123, 16.194741689071165, 12.767317189721844, 10.45764331727323, 23.7495041627135, 23.606987188260426, 20.95666440108655, 22.645439804773492, 22.99797721584174, 22.784361233991124]",2026-03-17 13:27:40.946467
20.942154636281604,"[20.525256965499004, 20.03701671812549, 20.669716694232513, 21.645791240323923, 21.20832357123471, 21.00268158083366, 20.596413965561634, 21.24439500891927, 21.191099749703657, 21.300850868382167]",2026-03-17 13:29:32.182789
19.794502991261666,"[20.318136162138213, 16.623220495071784, 12.341071101327103, 17.301357724275032, 23.36147524061157, 21.62711760216568, 21.151954700769448, 21.514582835562955, 21.826090436081646, 21.880023614613222]",2026-03-17 13:29:56.056913
20.05154678036322,"[22.912901976158057, 21.76267545680822, 19.11974673443303, 18.05204377750302, 20.176634059324176, 18.960469879769605, 20.3850307013169, 19.28743252553417, 19.84894650524602, 20.009586187539]",2026-03-17 13:30:19.379621
20.034349055531457,"[21.781465080296645, 16.4609280218238, 15.535684046681776, 23.184655604759108, 20.177880901623563, 21.923692091424275, 21.378155090944098, 18.167159217702146, 20.04107620468163, 21.692794295377517]",2026-03-17 13:32:00.245714
21.125443353924595,"[23.56468153907894, 22.47407147943928, 21.82690233339287, 20.800345172342602, 19.97742925474786, 20.78633994372392, 20.481443507025233, 20.64350400961286, 19.949592775505756, 20.750123524376637]",2026-03-17 13:33:28.054195
20.255080737388333,"[19.213317899552067, 16.833182939021874, 14.739328769697208, 18.494237848796885, 19.089126607266714, 17.963286003586266, 23.826402436619816, 23.043994395588843, 25.50807373883351, 23.839856734920165]",2026-03-17 13:37:05.329947
21.585348385136246,"[24.118192531008678, 20.911604100313394, 17.25641340883205, 21.834441379854276, 22.233807867980858, 23.45991778959797, 21.494981314763308, 21.825220546105328, 21.240277529698044, 21.478627383208572]",2026-03-17 13:39:14.067239
21.104536998160473,"[22.67643688426288, 20.063026428417334, 17.11224364342398, 16.490475284685996, 20.673109265140145, 23.090475516656653, 21.95205050465217, 23.2092444947563, 22.868102642377792, 22.910205317231476]",2026-03-17 13:41:17.270157
19.94836623063915,"[21.74078322573761, 20.743773327549533, 18.24217272999311, 18.698198051910396, 19.827953160484263, 20.544713504635933, 19.394834941276624, 19.683261461090403, 20.04820930248742, 20.559762601226197]",2026-03-17 13:41:38.035272
20.79169556634477,"[23.530987800662974, 20.56970834328874, 18.289320766709427, 19.777122589534876, 21.713236709820944, 22.395926363233578, 19.98380844790751, 20.464277678159267, 21.185677435517956, 20.006889528612422]",2026-03-17 13:42:23.642630
20.562598442548985,"[21.446383461419803, 18.594855122724077, 18.961136795418117, 20.10147556537049, 21.119652786315587, 21.20545293431287, 20.812378650348304, 21.007523968368478, 21.248541484473044, 21.128583656739096]",2026-03-17 13:45:23.735776
20.483131093579285,"[19.567827061233295, 19.232774438688995, 16.1192642354595, 18.434418414758902, 20.51681903272874, 22.15699658307217, 21.432146262140762, 22.61400778029595, 22.332424394962523, 22.424632732451997]",2026-03-17 13:46:54.560430
21.53291721663044,"[19.57881667126742, 17.506738747683194, 23.242358306521393, 18.378397500284162, 20.964638392536113, 20.147985682770845, 24.247516174154292, 24.62957185175219, 23.379858915444373, 23.253289923890424]",2026-03-17 13:49:15.987788
21.134881660167622,"[21.15842088292673, 20.475673236849, 19.759260848687855, 22.11289316127296, 20.48138551436014, 21.357277731512518, 20.974700119928833, 22.14586199137533, 21.778826414035155, 21.104516700727693]",2026-03-17 13:49:53.869280
20.672422052058856,"[20.468221179385232, 20.193596913862333, 22.66982572044288, 18.572469954000216, 21.67957196773752, 21.283569054186025, 20.67525499374839, 21.17433986949331, 20.544423541310497, 19.462947326422153]",2026-03-17 13:51:58.254370
21.2666612926797,"[22.080359276158752, 21.372877758421115, 19.505658924259258, 21.105792539359623, 22.282086761666385, 22.308212457288402, 22.011550979032172, 21.63758527821401, 20.507598198979792, 19.854890753417507]",2026-03-17 13:54:35.376838
21.298319488551087,"[21.318712609229184, 19.91966856032049, 19.59009624462698, 21.222270807188305, 21.37313872541401, 22.361449723838927, 23.015983938351475, 21.948831911739802, 21.254949673965235, 20.978092690836466]",2026-03-17 13:56:12.905397
19.571097847544245,"[21.164858068751464, 18.16028708688925, 19.67650531560768, 17.11772395027477, 16.5952680304995, 20.23607654103909, 20.755081897241638, 20.53760940316269, 19.97858910804961, 21.488979073926732]",2026-03-18 13:35:46.598191
18.78512615724363,"[20.24532637112058, 19.80632189640654, 19.389296641760748, 19.6076970184811, 17.060282215505385, 19.212795965566276, 18.453671979568025, 18.701532630152936, 17.41986573538179, 17.954471118492933]",2026-03-18 13:36:01.481683
20.09890938994036,"[19.733019167735662, 19.042558497201274, 18.55889967036969, 20.080714191269088, 19.171795151349258, 19.617468782548382, 20.517630930039967, 21.767401859012875, 21.015207996492606, 21.4843976533848]",2026-03-18 13:36:51.993868
18.136933440658424,"[18.911379088772854, 17.53976557045065, 9.385213958138575, 11.77100320351482, 20.902412262896988, 18.748071743885834, 19.267541041409082, 21.19321648197936, 22.111443344645767, 21.539287710890328]",2026-03-18 13:38:31.309912
18.03704107504483,"[20.254431219539352, 16.48977937270494, 15.864212494403708, 15.721898494278443, 14.202258698319836, 19.909316869602335, 19.135085794348733, 19.837724924551544, 18.32104275451241, 20.634660128186987]",2026-03-18 13:39:32.479871
19.2735345833459,"[20.245181389457862, 19.245155872685224, 19.359343430242944, 19.77001848806163, 18.04870919926048, 17.402844888178542, 19.74943109195549, 19.665805668898997, 19.746531458701103, 19.502324346016717]",2026-03-18 13:40:26.158829
19.770775292341025,"[19.739137393902418, 19.63666435469242, 19.724929190955926, 18.77973573902373, 20.157003542191983, 19.82337173994233, 19.830765804741016, 19.86617032677707, 20.52215435791681, 19.627820473266542]",2026-03-18 13:43:48.848530
18.150410936024812,"[14.894865097462473, 17.01339514578196, 17.32522170595863, 16.08818016697248, 16.709223617396873, 17.956152905780478, 18.767760253683115, 20.511135751550146, 21.135629765547254, 21.10254495011471]",2026-03-18 13:44:45.524529
17.480427475532895,"[18.106614875350566, 17.146372326828104, 14.84391854118291, 15.38043768224195, 18.898504717123377, 17.262444646001175, 17.068952118935997, 18.706462006685395, 19.365432660077154, 18.025135180902318]",2026-03-18 13:45:06.551350
19.677418700082814,"[20.88829104894813, 19.06729236886119, 17.127437721676962, 18.335192964793816, 18.495832647086797, 19.867011220420842, 21.233347406220062, 20.360818763642772, 20.454273943431634, 20.944688915745935]",2026-03-18 13:47:18.391279
18.78653537900526,"[17.828888002245474, 16.62493127869187, 13.577097768674218, 15.945518210856692, 17.55600351667521, 22.16885608308261, 21.80222645439805, 20.39631027467646, 20.945326835061902, 21.020195365690146]",2026-03-18 13:49:03.664988
19.752040761884437,"[17.37428350062284, 18.261078338811707, 20.633761241878126, 19.662326108993735, 20.960288942654532, 22.474216461102, 20.079525341634792, 19.258610170985577, 18.2658337373489, 20.55048377481216]",2026-03-18 13:50:43.922077
18.83499694958582,"[21.31410219235471, 18.32147769950057, 16.450808301765992, 18.419862255821883, 18.201722846094427, 18.674682026217326, 20.4681341903876, 18.054247498776355, 18.85509720730522, 19.589835277634087]",2026-03-18 13:54:16.022636
20.379054557179607,"[19.30155373948303, 19.11899282978689, 19.49942471276233, 19.046559991092327, 20.87303897803006, 22.16734827379033, 20.234452746416633, 21.47914931719436, 20.85523522984813, 21.214789753391994]",2026-03-18 13:55:36.917406
19.398305802282128,"[20.427887280816723, 19.803335274154524, 19.729568604162946, 18.902912159670045, 19.258117233332328, 19.563970549004964, 19.539845600328473, 19.18321970637154, 18.872379021501363, 18.701822593478376]",2026-03-18 13:58:03.335940
20.34535211986388,"[20.26884239681365, 18.169942865626357, 19.966671615374086, 19.865329433133297, 20.158946296472422, 19.85506473141277, 20.992851824101287, 21.512466103287256, 21.372964747418745, 21.290441184998922]",2026-03-18 14:00:10.143983
18.0409903755373,"[18.95223492132715, 18.768195198671272, 18.832103115597942, 17.362279018949682, 16.064084214628533, 18.177510908420302, 17.683007453217318, 17.592393914017755, 18.22376005882776, 18.754334951715308]",2026-03-18 14:01:52.584290
19.484514798568277,"[17.23739181468328, 17.62481181380179, 19.524245573419872, 16.52648872970547, 19.12470510729803, 22.10790579207542, 22.68026440015867, 21.383693390459975, 18.612165933252765, 20.023475430827506]",2026-03-18 14:02:16.452342
18.803475036477387,"[18.65064406653846, 17.303329474888017, 15.63659128393441, 18.92634119636548, 19.690278573566015, 19.526594276355926, 20.549149943515143, 19.32370693754654, 19.864546532154613, 18.563568079909253]",2026-03-18 14:05:06.428470
19.864552331421123,"[17.136542570095735, 15.820544017592656, 21.798166967841908, 17.708205266197933, 21.486746356320854, 21.754121538707786, 22.068238809155417, 21.330282145914186, 21.37441456404594, 18.168261078338812]",2026-03-18 14:06:08.959612
20.384363785668388,"[19.240980400798907, 18.240084994049955, 20.587773058463565, 22.388619287432522, 22.0529577419048, 21.231781604262693, 22.349300260503053, 19.98473633054891, 18.294163154244252, 19.47324102447522]",2026-03-18 14:07:58.106754
20.87400455590377,"[22.286059259224892, 22.254250282424277, 20.136329157088213, 18.431431792506885, 19.767031865809614, 20.706918988886287, 21.552568031195417, 21.514553839230413, 20.742758455910497, 21.348143886761203]",2026-03-18 14:08:14.055697
19.951947277708314,"[21.83728302044357, 20.145665976167333, 18.405886023535743, 18.723772817214076, 20.161063028748124, 20.299056575324354, 21.45195075726822, 20.225898828316197, 19.685030237375578, 18.583865512689954]",2026-03-18 14:09:42.948509
19.47184920051312,"[19.254376706434172, 19.737745569940316, 18.875510625416098, 20.16410764366523, 21.225721370761025, 18.42247192575083, 20.012050875805226, 18.98317400815145, 20.069115658251544, 17.9742176209553]",2026-03-18 14:11:24.193005
17.762225433727142,"[19.62442790235891, 16.51944262089731, 12.703931206780965, 19.723392385331103, 18.70507018272329, 18.550490733931973, 18.505488425823902, 18.576268473563463, 17.193723337872225, 17.52001906798828]",2026-03-18 14:13:43.249399
19.574638299747846,"[19.060014289392676, 18.48614787201715, 18.379093412265217, 17.981321722428547, 20.083990776846544, 20.47439739821707, 21.214847746057078, 20.499595211197686, 20.173705429737247, 19.39326913931926]",2026-03-18 14:17:41.687422
20.647082157048775,"[23.11883392988455, 19.974471628828386, 15.455219223872565, 19.990158644734613, 21.17445585482348, 20.80672436550225, 22.20008513323235, 20.807275295820585, 21.014483088179006, 21.92911440560998]",2026-03-19 13:10:18.494340
20.636530391636065,"[22.053798635548574, 20.420551208683126, 15.6991943658966, 17.67236579917372, 23.25526167450341, 22.587534128683405, 21.273188367135322, 21.04388536937848, 21.686618076545678, 20.67290629081234]",2026-03-19 13:11:20.871750
20.847928154047075,"[20.95747629839778, 16.965203241094066, 19.550922199360226, 20.398774962942685, 20.52441607185523, 23.1632273150092, 21.40700644182524, 21.922648223452697, 21.575939075225765, 22.013667711307875]",2026-03-19 13:12:18.265039
20.32067914050231,"[20.929001899839708, 19.405041650332066, 18.783041320933727, 19.659716439064788, 19.172955004651012, 21.051598393835146, 20.805071574547252, 20.859990628385322, 21.87451431142989, 20.66586018200418]",2026-03-19 13:13:22.977708
20.37366703859296,"[23.15881987246253, 19.703268930545665, 15.514893676247828, 19.859617155622157, 21.097354606589356, 22.553463437944366, 21.688589827158662, 20.097938012800142, 19.830388852417947, 20.23233601414093]",2026-03-19 13:14:19.543729
21.418935533033782,"[21.80614095929147, 22.143571281104368, 23.48094013069227, 22.665041325573142, 20.130645875909615, 21.092599208052167, 21.09668769094085, 20.882404793441726, 19.941531795058562, 20.949792270273655]",2026-03-19 13:15:22.041043
21.637704163177442,"[21.32958623393313, 21.24204630598322, 21.378532043267167, 20.325733201264704, 21.11608623741269, 22.0735161416784, 22.610818183716123, 22.242100819088403, 22.564308066315775, 21.4943143991148]",2026-03-19 13:16:33.229603
21.14631201445641,"[22.58327166779946, 19.587167615040048, 19.546050815492855, 21.69293927704024, 21.081841568678392, 21.783958764895416, 22.264601973142437, 22.717495691144983, 19.13688356696645, 21.06890920436383]",2026-03-19 13:17:59.964299
20.541422420892207,"[20.733131673505934, 18.325566182389252, 17.44022116082758, 18.058104011004687, 20.239556100944352, 22.134466432685596, 21.88991136401068, 22.46647444031279, 22.082331026771733, 22.044461816469454]",2026-03-19 13:19:45.423688
22.060244520273077,"[22.13542331165954, 22.55038982669472, 22.549838896376386, 21.348694817079537, 21.139921222763743, 22.693370742468495, 21.625609792873394, 22.25906367362656, 21.952601434970507, 22.347531484217875]",2026-03-19 13:21:39.237252
20.788329092136426,"[23.99626295266175, 21.854680819969893, 18.77121081725583, 20.160222135104352, 19.63654836936224, 20.298157689015493, 21.636686391905155, 20.746904931464268, 20.01190589414251, 20.770710920482777]",2026-03-19 13:24:16.053098
22.817707016416563,"[22.560799510077967, 21.805097091319887, 23.525971435132885, 23.275878066942095, 23.87578319094201, 22.996962344202704, 23.172303167095425, 22.50222691833937, 22.468707157918665, 21.993341282194628]",2026-03-19 13:25:18.457241
20.649106101060337,"[23.13695663772446, 21.60754507769857, 19.03983284194215, 17.524803462858017, 20.03092748829128, 20.86779064183962, 20.838069400982164, 22.186021911948576, 20.663482482735585, 20.595631064582953]",2026-03-19 13:27:03.648351
21.793266587641995,"[23.24279325150955, 22.351127029453313, 21.098021522237868, 20.50690228699874, 21.306157197237695, 21.980408917880066, 22.049536174664627, 22.032979268782086, 21.674352627879625, 21.69038759977638]",2026-03-19 13:29:04.703424
23.048561317964506,"[22.921223923598145, 23.309716787020776, 21.88561990679419, 23.32746254253762, 23.73749968104034, 23.8056990551835, 23.613337385087533, 22.683396004073405, 22.494745864543052, 22.706912029766478]",2026-03-19 13:30:05.169010
22.69889744345135,"[23.376698315197096, 22.120026259078752, 21.774940905474274, 22.454730925632525, 23.94560635970762, 23.67037317120131, 23.082008587553847, 22.138757889902084, 21.800225707452523, 22.625606313313494]",2026-03-19 13:31:37.262312
20.982729204410226,"[22.313431797146297, 21.822349909183487, 18.929559789277853, 20.170312858829615, 20.655450498620937, 22.256627981692873, 20.958404181039185, 21.349390729060588, 20.6107381538383, 20.761026145413126]",2026-03-19 13:34:23.696255
21.982893903579075,"[22.073255174685507, 21.808982599880768, 22.309285321592526, 21.5909011828184, 22.593942318175596, 21.629524297766817, 22.12498463194375, 21.739797350431115, 22.129653041483312, 21.82861311701296]",2026-03-19 13:35:21.095075
20.860121111881767,"[21.347331989449973, 21.590234267169887, 20.716516774958304, 15.808452546921867, 20.189914379629265, 20.216330038576718, 21.714280577792522, 21.938799180679627, 22.74475224373621, 22.334599119903313]",2026-03-19 13:36:05.799998
