m,w,Date_Time
27.61635881399552,"[42.96015783959089, 27.27935286417014, 27.008218241964975, 27.476956702055045, 27.078320024477797, 26.730266196048003, 27.59691089546049, 26.013097569507288, 22.424312393832828, 21.59599541284776]",2026-04-27 12:51:13.284644
18.31247661583087,"[23.119872222001288, 20.055521423348214, 19.881474219181793, 18.666795981291042, 17.571909617193544, 16.297781821339676, 16.54377719360753, 17.13009592277482, 17.229334075675027, 16.628203681895762]",2026-04-27 12:51:47.189362
17.92989943488427,"[24.602438689853482, 18.380869984425434, 17.816444112951725, 17.711240714303685, 16.85551200881071, 16.223074219831073, 16.627229764222648, 17.140098868875782, 16.779627590113762, 17.1624583954544]",2026-04-27 12:53:18.006512
22.35009175116079,"[21.819387779118717, 21.774871625476713, 20.99551429751724, 22.987581738069714, 22.86874349199805, 20.965667778826543, 21.16530061186378, 24.66659551656999, 24.39544060441331, 21.86181406775383]",2026-04-27 12:53:28.734150
21.399452739427513,"[18.002523258371433, 18.138100714449774, 18.57094625029522, 19.736299616032955, 21.330805746438912, 22.412564511900868, 22.680473031813833, 23.567448262652608, 24.52921225480608, 25.026153747513465]",2026-04-27 12:53:39.839087
22.64343778329845,"[24.277413956402576, 27.098062147309918, 27.227430878222144, 26.512007187512427, 17.80869335146984, 22.3791672516936, 19.722380709288007, 16.938761679910595, 18.791011064516365, 25.679449606659002]",2026-04-27 12:58:21.639312
19.473627932608146,"[15.345391786789945, 16.727908503681004, 18.20528074394325, 19.000362784333237, 18.425873096904, 17.36941590099153, 17.854812411282186, 18.576850626188484, 24.77798735043262, 28.452396121535187]",2026-04-27 12:58:44.815926
21.100334216081492,"[18.63956686634684, 20.831470039451784, 23.148785402921916, 21.39135096178428, 20.749336315685674, 21.370594341376002, 21.254535818663022, 20.709344821233355, 21.46425275760731, 21.444104835744724]",2026-04-27 12:58:57.916403
23.21282454791959,"[23.402409796962512, 24.39487248577066, 23.73887806307253, 24.263393599900013, 23.462123124295434, 22.427619655931117, 22.10421811860207, 22.15058065783269, 22.584217501787546, 23.599932475041328]",2026-04-27 12:59:11.492400
26.343535662024596,"[27.959390879423314, 29.296539264708386, 28.940288295863205, 25.5020139805882, 26.0720195887308, 24.86456457358232, 25.572399822422344, 25.30917828131125, 25.007365252402938, 24.911596681213208]",2026-04-27 12:59:27.463929
18.733791372225653,"[22.08358323790293, 18.539435955579616, 17.140423508100152, 16.284715092558702, 16.44382889240401, 16.47738847222346, 18.68221634444871, 18.59813478533637, 21.94559127759332, 21.142596156109263]",2026-04-27 12:59:44.588277
24.65313516272947,"[32.40092213771683, 29.902640696610845, 28.968410168674424, 28.391384237304777, 27.33153861948793, 21.323460783987496, 22.973115002633634, 19.720108234717404, 17.995847864320282, 17.52392388184106]",2026-04-27 13:03:02.248605
26.432285938982435,"[27.56613103899972, 27.491382857588075, 26.984032619749264, 18.02644511121734, 27.311066058400975, 27.486127760143553, 27.362419925706313, 27.307697926448114, 27.388817152638058, 27.398738938932926]",2026-04-27 13:03:15.160522
24.448318247078046,"[25.16394280830784, 26.701779104109367, 23.205191468156546, 23.76718254544746, 24.19992663153529, 24.692039115780144, 24.537713744494322, 24.418855208471136, 24.42538857286162, 23.371163271616712]",2026-04-27 13:08:37.254083
20.937949676050636,"[27.24893822683679, 27.223880136705578, 27.20845977354791, 25.28685933463568, 19.672386268734726, 18.061891656528452, 17.451204695581744, 16.3455443672254, 15.583879876994198, 15.29645242371587]",2026-04-28 13:05:20.886958
23.684500992990227,"[21.961437729732975, 22.94154383806346, 24.964472294882793, 27.519403280641683, 25.364103180084683, 21.600479492134397, 19.290610540873296, 21.157975939363883, 25.295786913305907, 26.749196720819196]",2026-04-28 13:07:30.726476
18.93249086749282,"[17.26321829471885, 17.43576404247255, 18.185538621111125, 18.271527435666652, 18.57277234593231, 18.769097916871257, 19.81520723750687, 19.98237614810691, 20.451398667518305, 20.578007965023367]",2026-04-29 12:54:22.974380
24.679053546805267,"[23.43270269458672, 23.846272776485083, 24.413803010541848, 24.02161853754899, 23.915177451858032, 25.569234589984717, 25.056750994410525, 24.342808470162005, 25.801493665071337, 26.390673277403405]",2026-04-30 11:17:45.018154
17.268958322004778,"[17.751029309240774, 16.842201800611456, 16.785389936346363, 16.76339562889516, 16.67097489970677, 17.011744635539717, 17.481335273593764, 17.65891292932523, 17.911137316710725, 17.813461490077806]",2026-04-30 11:20:09.633679
18.811021014708594,"[19.657107935237722, 19.705337150008482, 20.178153890354725, 18.197347372897656, 18.238637424247464, 17.951595480048077, 18.70055846062573, 18.361229311350932, 18.436647061162844, 18.683596061152294]",2026-04-30 12:56:42.331997
21.39972868276823,"[25.32967113234973, 26.245924763236555, 26.72361109194838, 27.05896341072462, 22.041278688976956, 17.91667647347657, 16.912161553463616, 16.79677259915091, 17.072005791563765, 17.900221322791214]",2026-04-30 12:58:56.481733
23.208393222506913,"[26.35303541732778, 25.70262073129855, 26.546581264908042, 26.072121038488415, 24.034157727590358, 20.0435503519495, 19.871471273080832, 20.59486891473919, 21.304367939604116, 21.561157566082343]",2026-04-30 12:59:15.786505
19.120994662119553,"[21.10852932750173, 20.81462937968749, 23.123646152984612, 21.323765133260345, 18.36735687671095, 15.944777244738205, 16.8480858865532, 17.37130286648319, 17.74717421845136, 18.560679534824455]",2026-04-30 13:02:35.720218
22.72017437995937,"[27.247599090036253, 26.165880904477344, 24.61110249915391, 25.016658050200586, 22.145427010145784, 20.447604446583455, 20.270006500900468, 20.17312198237696, 20.975001156527235, 20.14934215919171]",2026-04-30 13:03:17.930072
17.753492509355695,"[25.668493032836444, 23.17262609596173, 21.529444371851508, 17.073223188655156, 16.07585033157839, 16.172958039568652, 14.709362676390693, 14.351204452102325, 14.502587780417276, 14.279175124194794]",2026-04-30 14:05:17.158689
17.278007640384146,"[25.94506536204984, 23.15294484298418, 19.655180389843014, 17.3167634767887, 16.606534013668934, 15.996820970395339, 14.840740112503724, 13.405753580973546, 13.085821625354972, 12.774452029279212]",2026-05-01 12:57:17.061801
17.542270056008384,"[21.289454825234532, 18.5859405244709, 17.884029941475664, 17.543645714721656, 16.866935251518296, 16.76167098301569, 16.524075650678455, 16.34304870318804, 16.56828745504761, 17.05561151073298]",2026-05-01 12:57:27.289525
19.71082761089067,"[20.251623804820404, 22.641374295228534, 25.290897034988802, 25.315285556719747, 23.608332514971956, 17.24233993460143, 15.505885303338834, 16.943408078809416, 15.667697666736734, 14.64143191869086]",2026-05-01 12:59:54.365986
12.353979305872642,"[20.624796593235978, 17.91042716840741, 11.280157969446579, 9.851156973615758, 10.188862926768694, 9.515743784984949, 10.1746396707509, 10.78518460203695, 11.367607660511776, 11.841215708967429]",2026-05-01 13:00:11.826682
22.24364254948922,"[23.84801771231608, 22.82652010287817, 23.574083076800715, 25.981648144646254, 22.95385983863807, 20.038985112856768, 20.31750527741639, 21.299011392401983, 20.672295369751904, 20.92449946718587]",2026-05-01 17:25:35.327795
22.23211988601917,"[26.569650939789977, 26.95280638435499, 27.233599023485215, 27.87817020347575, 20.59606602187906, 17.466259839611993, 19.615777303984867, 20.384989656182714, 19.92767443880023, 15.696205048626899]",2026-05-04 19:04:14.197361
17.934351050248473,"[18.321136367140994, 18.743329678436734, 19.33025710614972, 18.662048132634602, 17.812751341774497, 17.575642968273822, 17.341009968858984, 17.495822298981363, 17.538776126356076, 16.522736513877923]",2026-05-04 19:06:00.587278
17.60607789555869,"[18.446426817797047, 18.445939858960486, 18.326026245458095, 18.297478283664887, 17.822693418020886, 17.551173286736784, 16.922529718691997, 16.584620866023826, 16.83441045922653, 16.829480001006385]",2026-05-04 19:12:38.587290
18.203046820280537,"[20.35711126278977, 20.510483006354, 20.10308106971871, 20.0290633265619, 18.866124465055428, 15.904745170382837, 17.25621826144333, 16.078406865470317, 15.607679990130968, 17.317554784898107]",2026-05-04 19:15:13.814135
19.562353861624153,"[21.540360365771015, 17.95898102240254, 18.114057121894724, 16.280251303223586, 15.359128083971182, 15.761234343258906, 15.148944476141859, 20.434355108238776, 25.99550618153663, 29.03072060980232]",2026-05-05 12:48:14.049453
19.36515988076001,"[14.04582039172592, 17.166658415419715, 17.433166928677572, 18.304884115970868, 15.638094627464314, 19.25402775827688, 20.256554263040552, 20.153095800223515, 24.535928228760277, 26.86336827804051]",2026-05-05 12:49:06.587740
18.609196866906846,"[17.814273088138737, 20.78378865337215, 18.870973763469486, 19.195998496920392, 18.89806084875302, 18.23291565791791, 17.84625005173938, 17.700608779705505, 18.007818935718998, 18.741280393332882]",2026-05-05 12:49:35.984917
25.89366076986569,"[22.925819125632945, 26.16360842990674, 26.93083236685531, 26.38990225924552, 24.408872552321697, 25.332166796387092, 26.793165045770074, 26.707419710632827, 26.668665903223424, 26.61615550868126]",2026-05-05 12:49:50.361903
27.75854267828983,"[28.971230471936156, 27.544096151645473, 27.28757029453705, 28.19597171418438, 26.804101329641103, 26.48092298177881, 26.05347457303855, 27.197624939434494, 29.430473234713347, 29.61996109198896]",2026-05-05 12:51:11.307987
28.285190689022407,"[29.926420519796093, 29.49463006142986, 29.228649086911602, 29.220005567562698, 27.47598278438193, 27.42645501271368, 27.005479098509337, 27.60904428647139, 27.802346654633375, 27.66289381781409]",2026-05-05 12:51:36.192582
27.719443941704533,"[26.902446724674284, 27.236175847328667, 27.719827421788324, 27.881071666543573, 27.689575104067163, 28.196336933311798, 27.69535774025129, 26.75179383461417, 27.915442844423957, 29.20641130004212]",2026-05-05 12:51:57.579794
28.11801569143691,"[41.95335015505581, 26.74716772566687, 27.02221830851602, 26.835895683678032, 26.61690623688762, 26.337452734557925, 26.3991341871886, 26.41244439538785, 26.464589570802595, 26.390997916627775]",2026-05-05 12:53:16.498267
26.666766763760847,"[26.93269904239545, 26.952360005421475, 26.881142275574877, 26.536862378128404, 25.8114154513662, 26.467430164015852, 26.72006035043181, 26.77595916687836, 26.801686825409835, 26.788051977986214]",2026-05-05 12:53:57.154712
26.930170914435653,"[26.899930770685405, 26.794869401698026, 26.97893984191693, 26.90072207879481, 27.03116617713777, 26.88199445353885, 26.918678685892882, 26.911556912908225, 26.968003558045897, 27.01584726373772]",2026-05-05 12:54:28.658604
27.8399885726993,"[28.595622889337793, 28.944711505295274, 28.977398617199224, 27.653499570258827, 27.93388641035859, 27.626209585460057, 26.658561507364844, 27.142273951679073, 27.489292992581184, 27.37842869745816]",2026-05-05 13:00:17.432012
24.43182657447995,"[20.32079224956316, 20.231191823636493, 25.673362621202024, 25.126061468813937, 23.235991614568835, 22.375433900613324, 27.21296414278607, 27.192126362571695, 26.597245273861592, 26.35309628718235]",2026-05-05 13:01:08.776690
28.232128407798808,"[27.329509624335607, 27.692841786262406, 33.893795900942834, 30.560968463734145, 27.722911494419858, 27.31678782473053, 27.27020209603315, 26.993893536189564, 26.81814197609519, 26.7222313752448]",2026-05-05 13:01:22.478776
26.708998268861336,"[28.027423086880763, 26.61280766667992, 26.833420309592196, 26.758996767404923, 26.188017241589208, 26.70494433654699, 26.726756034434484, 26.56837267284401, 26.082610943425934, 26.586633629214933]",2026-05-05 13:01:52.100905
22.40039256998207,"[19.407683561162436, 20.28414859711217, 21.595488164059677, 22.4741242248224, 24.59685895318459, 27.281463019128555, 25.55543742294891, 21.767668692685962, 20.551549868237053, 20.489503196478964]",2026-05-05 20:20:50.559784
20.76239492848604,"[23.881739611747722, 23.8202813485838, 26.062929690448385, 18.947121951536232, 20.532071514774735, 20.358247500075073, 19.3122599191486, 19.158056287571917, 18.332762509363814, 17.218478951610088]",2026-05-06 12:51:02.561883
23.37807605810068,"[26.773382343034903, 26.719613971498298, 26.783385289135868, 26.61434970299569, 26.742257557398244, 21.437754080917948, 17.640692552857352, 20.782956765359696, 18.746312301310653, 21.540056016498166]",2026-05-06 12:52:20.241773
23.00250499741506,"[26.575961114713706, 26.30411634420523, 27.119102827039526, 26.722008185778044, 25.90996374591462, 25.420468665416266, 17.83421811048609, 14.372894410280674, 18.83501996937029, 20.93129660094616]",2026-05-07 14:11:33.947161
17.53908047562893,"[18.76999067473828, 18.883370923850187, 19.113073465044877, 17.940192527292012, 16.86819322851274, 16.80929149924075, 16.8307176880493, 16.849851112335724, 16.830636528243204, 16.495487108982196]",2026-05-08 10:26:12.368586
12.970250061478554,"[3.4039842972007173, 3.5919098282090385, 14.119959874591867, 13.774827799181422, 13.635943081004791, 13.784384366348872, 14.962053732661222, 16.84254672978735, 17.9513520006298, 17.63553890517045]",2026-05-08 10:29:02.086955
17.192517958636092,"[18.839991007493484, 20.186330740818594, 20.027054621361096, 18.74588621232866, 17.026028761412086, 17.579802408336086, 15.927855425167818, 15.442012535943649, 14.115962754141789, 14.034255119357669]",2026-05-08 10:29:31.752010
27.09887374537085,"[27.10485928107021, 27.04678943981067, 27.313155923407866, 27.21671778381787, 27.008502301286303, 27.026053109353914, 27.116526003196075, 27.12269414845914, 27.146595711353527, 26.886843751952906]",2026-05-08 10:29:46.884152
17.81091307216649,"[22.103934059280746, 21.726581540851384, 20.62560819129691, 17.426308925062717, 17.753423523520517, 16.955805239190124, 16.258561345045234, 15.193643239347573, 15.157953214618178, 14.9073114434515]",2026-05-08 10:30:19.972788
25.821150570107058,"[20.04793298147852, 25.861592501483194, 27.179749492142513, 27.130870998923008, 26.37269638035381, 26.216889842606786, 26.39113994628844, 26.373223919093412, 26.254121903651946, 26.383287735048945]",2026-05-08 10:30:30.604530
17.391170787014754,"[21.312970879049974, 17.109400172221108, 13.928524181970026, 13.512884525016293, 13.950619939178841, 16.00808189349074, 17.401331994737596, 20.71265208333164, 20.150823325652908, 19.824418875498424]",2026-05-08 10:31:04.896138
27.22761754577616,"[27.12938983246181, 27.40435925550487, 27.376298252548214, 27.337828504460138, 27.280022432570405, 27.192207522377785, 27.176077010916806, 27.159317510958605, 27.03341836175685, 27.187256774206116]",2026-05-08 10:31:23.502522
13.228640565131961,"[15.99633401155878, 16.233016296077466, 16.584438256460118, 15.869643554247618, 14.647316004632602, 14.351326191811461, 14.92906227148442, 11.887699987907189, 2.784430627438345, 9.003138449701614]",2026-05-08 10:31:40.468478
17.20593976156872,"[19.227752271054275, 18.894226047915126, 17.977424588337172, 17.182403417801755, 16.365124170445334, 16.670508230821735, 16.970758933462758, 17.029051964189048, 16.131383928897517, 15.6107640627625]",2026-05-08 12:35:52.858027
17.332451667306476,"[16.990318446731166, 17.187597645391705, 22.60397991457119, 17.788646879364876, 17.160612009865787, 15.552734801406013, 16.515330681571935, 15.694906491729409, 16.804645100341926, 17.02574470209076]",2026-05-11 12:45:40.006461
17.29661149693581,"[18.491998048918262, 18.288408675333994, 18.388803355471023, 16.94060806549921, 18.11016145120226, 17.6086141394991, 16.54477140123217, 16.42021138883095, 16.04101248481297, 16.131525958558182]",2026-05-11 12:46:22.075054
22.120403412932166,"[21.821051555143622, 21.481905015432535, 22.021151057065893, 21.86400538251834, 21.660760938109966, 21.127804781448816, 21.214706643822886, 22.429466041519735, 23.078764780215185, 24.50441793404467]",2026-05-11 12:52:04.012958
19.079609247997585,"[17.551863145088575, 17.716840740924102, 18.94156250481886, 18.563012879249627, 17.658770899664567, 16.936367465630852, 17.425477037050264, 18.915368177402353, 21.572296749468606, 25.51453288067804]",2026-05-11 12:52:26.665207
21.447491228653956,"[21.96166091919973, 21.05760154917838, 22.14183568872617, 20.5686948772742, 19.849598705338774, 19.777386767867533, 20.362812739167804, 21.936379639601768, 23.79723196365339, 23.021709436531815]",2026-05-11 12:52:49.091341
23.559133440518384,"[26.35853399419058, 26.37845872658641, 27.93989223600947, 27.820911960277144, 24.13850894827442, 20.498248165585483, 20.341711189583624, 20.076825872447625, 19.921587453343257, 22.11665585888582]",2026-05-11 12:53:00.675118
