Date_Time,amount_consumed,latency_to_consumption,Type
2026-04-27 12:51:18.745663,,,drink
2026-04-27 12:51:18.746641,,,start
2026-04-27 12:51:18.748073,,,drink
2026-04-27 12:51:18.749735,,,start
2026-04-27 12:51:18.752531,,,drink
2026-04-27 12:51:18.754301,,,start
2026-04-27 12:51:18.755460,,,drink
2026-04-27 12:51:18.756503,,,start
2026-04-27 12:51:18.757491,,,drink
2026-04-27 12:51:18.758429,,,start
2026-04-27 12:51:18.759378,,,drink
2026-04-27 12:51:18.760401,,,start
2026-04-27 12:51:18.761428,,,drink
2026-04-27 12:51:18.762467,,,start
2026-04-27 12:51:18.763486,,,drink
2026-04-27 12:51:18.764821,,,start
2026-04-27 12:51:18.766151,,,drink
2026-04-27 12:51:18.767858,,,start
2026-04-27 12:51:18.769520,,,drink
2026-04-27 12:51:18.770966,,,start
2026-04-27 12:51:18.772117,,,drink
2026-04-27 12:51:18.773131,,,start
2026-04-27 12:51:18.774113,,,drink
2026-04-27 12:51:18.775054,,,start
2026-04-27 12:51:18.776032,,,drink
2026-04-27 12:51:18.777136,,,start
2026-04-27 12:51:18.778273,,,drink
2026-04-27 12:51:18.779307,,,start
2026-04-27 12:51:18.780422,,,drink
2026-04-27 12:51:18.782703,,,start
2026-04-27 12:51:18.784718,,,drink
2026-04-27 12:51:18.786437,,,start
2026-04-27 12:51:18.787944,,,drink
2026-04-27 12:51:18.789100,,,start
2026-04-27 12:51:18.790132,,,drink
2026-04-27 12:51:18.791090,,,start
2026-04-27 12:51:18.792079,,,drink
2026-04-27 12:51:18.793021,,,start
2026-04-27 12:51:18.793977,,,drink
2026-04-27 12:51:18.794893,,,start
2026-04-27 12:51:18.795852,,,drink
2026-04-27 12:51:18.796795,,,start
2026-04-27 12:51:18.798014,,,drink
2026-04-27 12:51:18.799297,,,start
2026-04-27 12:51:18.800912,,,drink
2026-04-27 12:51:18.802409,,,start
2026-04-27 12:51:18.803720,,,drink
2026-04-27 12:51:18.804813,,,start
2026-04-27 12:51:18.805832,,,drink
2026-04-27 12:51:18.806809,,,start
2026-04-27 12:51:18.807824,,,drink
2026-04-27 12:51:18.808810,,,start
2026-04-27 12:51:18.809774,,,drink
2026-04-27 12:51:18.810703,,,start
2026-04-27 12:51:18.812480,,,drink
2026-04-27 12:51:18.813689,,,start
2026-04-27 12:51:18.815173,,,drink
