m,w,Date_Time
15.247822955352607,"[14.59118650673063, 14.65399256302063, 15.212432931482827, 15.119296711351948, 15.47426981435388, 15.082848321344317, 15.229424782353528, 15.213389810456773, 16.248964830928184, 15.652423281503355]",2026-03-16 13:52:27.521503
13.552517577576788,"[13.217746219458162, 13.083783163105531, 10.788288497270866, 11.997319579019646, 14.168303992910976, 14.37153928771089, 14.459079215660804, 14.51539009346098, 14.560972328219927, 14.362753398950101]",2026-03-17 12:35:43.557656
12.72048811266351,"[13.137629352639477, 13.163465084936057, 11.106755217600078, 9.758280772647876, 14.682263987250893, 13.889997193155011, 14.584865306236066, 13.38975246410834, 12.005293570469206, 11.486578177592097]",2026-03-17 12:37:30.558643
16.255451310518247,"[16.407806740603448, 14.469662877039312, 12.896669829200004, 16.78867356856705, 16.243136568086868, 16.913415791170735, 17.306635056798015, 16.781743445089063, 17.266446139892228, 17.480323088735737]",2026-03-17 12:38:42.346858
15.19994711068944,"[15.48981184859739, 13.827539092855536, 11.665369564057539, 12.861961219145002, 13.723355270025447, 19.551879078334174, 15.846379749889234, 16.007541366168006, 16.498826228458626, 16.526807689363448]",2026-03-17 12:41:37.269615
15.389933981150064,"[13.557873200197639, 12.720198149338072, 13.180340950476584, 16.64212610389038, 16.172733472670377, 16.02377931239257, 16.5374203470745, 16.311103971569676, 16.565111844653888, 16.188652459236955]",2026-03-17 12:42:51.555724
15.415668226282738,"[13.606848005864219, 11.117193897315868, 13.027994219291143, 15.15739789231458, 16.162120814959323, 16.85406029845345, 17.017773591996082, 17.033489604234855, 17.149532927075384, 17.030271011322487]",2026-03-17 12:48:03.159293
16.06408711426179,"[14.224266914720626, 15.784849532231162, 15.848090533509323, 15.171983047584142, 15.943662445573883, 15.229105822695544, 16.9938516176474, 17.55519161936398, 17.26261862399644, 16.62725098529538]",2026-03-17 12:49:38.876675
16.607687159728037,"[13.435914625518166, 12.669309585723598, 14.425211499249574, 16.926116184824945, 17.85936314774907, 17.86849699250039, 18.428909111575567, 18.14744171157232, 18.409191605445745, 17.906917133121002]",2026-03-17 12:51:39.234049
17.33010758799227,"[14.511069639911945, 15.712677660529497, 16.43358448023494, 14.63897246276291, 18.566061764508024, 20.21580810459093, 19.72118866405777, 18.40901762745048, 17.018759467302576, 18.073936008573636]",2026-03-17 12:55:05.022838
16.50590423323258,"[16.626265109988886, 15.100768054856422, 14.71410196038405, 15.696497706970021, 18.800294138797327, 16.55739882019722, 16.43013391666222, 16.503552630663272, 18.01695821512495, 16.61307177868143]",2026-03-17 12:58:09.813414
16.659866060140715,"[15.918029687605111, 15.764001169132127, 15.633256705691863, 16.5610233617652, 15.603622453832038, 15.30539517361844, 17.464230124173895, 18.184354042900654, 18.0278318398289, 18.1369160428589]",2026-03-17 13:00:04.552791
15.81034600743698,"[14.79656753013879, 14.203012602965977, 12.723271760587721, 15.730539401376513, 14.647584373528435, 16.879258111434066, 17.533386377291, 16.87867818478319, 17.15750691852495, 17.553654813739158]",2026-03-17 13:02:04.609227
15.878991925101312,"[14.61606536005326, 16.492736998624412, 16.042481946883356, 16.120656059421602, 15.543165100478092, 15.55308184620809, 15.745327530973883, 16.030390476212567, 16.185549851654763, 16.460464080503098]",2026-03-17 13:03:27.642501
17.663736490608667,"[16.34897318187196, 16.86006253929003, 17.938320161266006, 16.320266812653536, 18.204245527025744, 18.36778484257311, 18.286769089445567, 17.974014646627495, 18.374569984388373, 17.962358120944863]",2026-03-17 13:05:19.109268
16.256129824699773,"[14.215365040629662, 15.017374602460281, 14.961527665980807, 15.165922814082474, 14.9733581696587, 15.36527260032151, 14.963006478940544, 18.91195901542373, 20.313409759933563, 18.674102099566447]",2026-03-17 13:08:05.547448
16.007793634261137,"[15.93046911426643, 16.27053810234082, 15.827039196082481, 16.143244202473273, 16.532403981544412, 15.792823523680724, 15.625804648228092, 15.807901616603532, 15.932295883216689, 16.215416074174936]",2026-03-17 13:11:44.530844
16.650245077002662,"[16.331024452027307, 16.573404795761434, 16.437817944786342, 15.892802878291954, 16.1853758736595, 17.417720006773546, 15.869605812256864, 17.758107954505913, 16.66970161613959, 17.36688943582416]",2026-03-17 13:12:44.964164
16.456450988079027,"[16.021430609456516, 13.955528904704133, 12.314655442379648, 15.04344230541721, 17.107314266891525, 17.708234262530475, 18.44018868493513, 18.15553168835206, 17.843647135510302, 17.974536580613282]",2026-03-17 13:14:45.674337
17.146943554579217,"[14.449365444258609, 17.756600145213632, 15.308671759195896, 14.165143392663696, 14.804106576600192, 20.41176531992234, 19.845756908666193, 18.662097617893288, 18.861302422469603, 17.204625958908718]",2026-03-17 13:19:25.499108
15.741154958720822,"[14.077168519725625, 15.511617090670372, 15.660165302292565, 16.06736080020599, 16.113812924941254, 17.719600824887667, 16.447067774867836, 15.428716575927476, 15.479170194553793, 14.906869579135632]",2026-03-17 13:22:37.346271
16.110304368703446,"[15.630850010090725, 15.214926616081597, 13.952774253112466, 15.299392932781862, 16.246674120657218, 16.61478256230152, 17.71780305226995, 17.173019956435912, 17.54031650076898, 15.712503682534233]",2026-03-18 12:45:54.965263
15.800881604494663,"[15.397806485435723, 15.147046201596423, 13.929258227419396, 15.292288831308618, 15.319226424241862, 16.44619788489152, 16.72911510152196, 16.64693949509266, 16.68788231664459, 16.413055076793885]",2026-03-18 12:49:00.495299
15.520057923073889,"[14.318070050500012, 14.616326327046155, 14.671332369881856, 15.814947725411688, 16.82010559304459, 15.6231659819666, 15.85122213742406, 15.788648051794407, 15.768466604343882, 15.928294389325636]",2026-03-18 12:52:51.643905
15.1709304807128,"[14.66121264982405, 16.353351628086077, 15.39493584851388, 14.912552860314227, 14.027932747066153, 14.525219850193347, 14.827216653637649, 15.77835435374134, 14.763482714706244, 16.46504550104503]",2026-03-18 12:55:14.485398
15.583867252469908,"[13.455197186659833, 16.23727930891301, 14.726802354038261, 15.300784756743967, 14.98417380169756, 16.543161620918184, 15.797404944222656, 15.907301044563882, 16.314235575484414, 16.57233193145731]",2026-03-18 12:58:37.451841
16.17095019821893,"[14.228877331595099, 14.858155740461946, 13.227778950518339, 15.049241571925984, 15.69910737689897, 17.57769277341802, 17.49505322566802, 18.150689300817234, 17.44662935031977, 17.976276360565915]",2026-03-18 13:04:19.210753
13.856726801194185,"[15.690814425791427, 14.10741169456887, 8.26998601216918, 12.633296140704124, 15.080383633078087, 14.803874605939841, 14.101902391385538, 13.759716671035447, 14.66158960214712, 15.458292835122213]",2026-03-18 13:06:17.089559
15.218069818529353,"[15.353065144320546, 16.41366399977731, 15.642216572447916, 13.869902734702116, 14.935981897009665, 12.537057312991053, 15.162994184495545, 16.463044754099503, 16.189580341878358, 15.613191243571514]",2026-03-18 13:09:15.203759
15.026557740976921,"[14.72865811932107, 14.586895049514137, 14.028686651712292, 14.247724947748608, 13.9599363472508, 14.79349391888914, 15.909504765837218, 15.990404533634583, 16.085309530050637, 15.934963545810726]",2026-03-18 13:10:26.686207
15.605840673271645,"[12.965449129994038, 14.566510627735804, 15.158006815298, 17.55464068904565, 15.386990853396862, 15.966366573955726, 16.622611572088363, 15.505991802156863, 16.805085492786873, 15.526753176258268]",2026-03-18 13:15:43.260271
14.783594570958666,"[12.961070683779916, 12.984528716807898, 14.987305405612299, 14.829536360241157, 16.436716084149676, 15.961002252435113, 16.26111429426406, 14.671332369881856, 14.476013073866417, 14.267326468548259]",2026-03-18 13:20:29.787707
13.88893882701716,"[14.177263859667029, 12.749252474547019, 13.405932417667815, 12.40985040212114, 14.840265003282385, 14.162272755741855, 13.91899352569887, 14.040981096710889, 14.37461289896054, 14.80996383577405]",2026-03-18 13:27:18.892822
16.46732171314972,"[14.667997791639314, 13.403902674389743, 15.69069844046125, 15.980226820911689, 16.391626787043975, 18.20273771773346, 17.810736298073017, 17.125900916052135, 17.672162824845913, 17.727226860346704]",2026-03-18 13:29:23.569612
17.181550677470312,"[18.921034867509956, 15.717201088406338, 16.674109058686255, 13.653851060917816, 14.121039970864484, 17.30112575361468, 18.99123498859864, 19.43482088385461, 19.312949298172768, 17.68813980407758]",2026-03-19 12:21:53.323359
16.866925971203163,"[16.651607904632222, 17.339371916240033, 16.300346332195904, 17.06724133531591, 18.27702632171083, 17.72864768064135, 16.32290547891503, 16.56421295834503, 16.309915121935376, 16.107984662099938]",2026-03-19 12:27:51.001882
16.780705376383995,"[17.502621268461965, 15.655438900087917, 14.974720997288262, 15.608638819362127, 17.556496454328457, 17.251339050636876, 17.014699980746435, 15.356457715228178, 18.32452231441767, 18.562118263282063]",2026-03-19 12:43:25.862792
17.36342147445191,"[17.28224914112863, 17.199986545701698, 16.45243209638845, 16.12790514255757, 17.626899549744948, 18.20473846467899, 18.07277615527188, 18.349488156737937, 17.618751580300124, 16.698987912008892]",2026-03-19 12:48:31.165754
16.3050060428357,"[16.57436167473538, 13.120637501768776, 11.037627960815515, 16.48496598150266, 19.34348243634145, 17.603905458037666, 17.593901723310037, 16.766636355833715, 18.409075620115566, 16.115465715896253]",2026-03-19 12:53:07.539012
16.38029212065258,"[15.896050467536865, 16.223448058289588, 14.478100809809575, 16.26050537128064, 18.775444281807236, 16.17838775751643, 16.84759411629617, 16.36944459264792, 16.702728438907045, 16.071217312434324]",2026-03-19 13:01:38.346281
15.465017084639134,"[14.965703137867122, 15.225133325137037, 14.377831491872907, 14.407088791409661, 15.562273683624495, 16.82059853069784, 16.72911510152196, 14.256017898856152, 15.99840752141669, 16.308001363987483]",2026-03-20 12:20:58.310891
17.601716234930606,"[18.182556270282934, 15.706936386685813, 14.526785652150716, 16.439122779750818, 17.618026671986527, 18.3827179538332, 18.60604770708601, 19.33460955858303, 19.38320741192654, 17.837151957020478]",2026-03-20 12:34:29.731039
16.179495417419606,"[16.124135619326868, 16.164237547235025, 14.470677748678348, 17.68837177473793, 17.821000999793547, 16.512947442407487, 15.284546810519407, 14.678291489692384, 16.637660668678624, 16.41308407312643]",2026-03-20 12:39:59.850266
14.962707816715342,"[14.753826935969139, 14.457397428373259, 13.878369663804921, 14.937112753978877, 13.427476692747902, 16.199700061936166, 14.168159011248257, 15.085979925259053, 16.857394876695995, 15.861660817139848]",2026-03-20 12:44:13.881725
32.72567265692235,"[32.45449315570566, 29.63338196984845, 33.40113642426506, 30.64715174824688, 38.39972720250343, 33.80546128525664, 33.74964334510971, 33.251834307996724, 30.63021789004127, 31.28367924024969]",2026-03-20 12:45:44.553959
15.56173435183918,"[16.365472095089416, 14.6201248466094, 11.307148871810693, 14.869029365165895, 16.322847486249938, 17.49635806063249, 17.21178805304705, 16.661988591682924, 16.243136568086868, 14.51944958001712]",2026-03-20 12:53:54.574150
16.19675403454971,"[14.842874673211332, 13.56863083957141, 11.868952814847978, 18.19064624706267, 18.330698533249514, 17.12491504074565, 16.49195409764573, 15.879899510309937, 17.5180473173753, 18.150921271477586]",2026-03-20 12:55:19.214892
15.632934846400627,"[15.580280406134232, 15.344830185878092, 15.353964030629406, 15.552965860877917, 16.180620475122307, 15.57920754183011, 14.950161103623612, 15.78496551756134, 15.963002999380638, 16.03935034296862]",2026-03-20 12:58:46.783923
16.966087629236654,"[14.00734535096001, 14.57955897738054, 17.126625824365735, 17.49899672689398, 18.980216382231976, 19.09475189578022, 17.576300949455913, 15.992173309919762, 16.2812377490495, 18.5236691263289]",2026-03-20 13:01:29.309386
15.98455597336049,"[14.043155821651677, 16.147187703699235, 16.73010097682845, 15.456263091844143, 16.051760773297392, 16.98010735602161, 16.4555057076381, 16.041235104583972, 16.065534031255726, 15.874709166784584]",2026-03-20 13:07:18.907193
19.72396651271547,"[19.341249718735575, 18.728644201081444, 17.19009879630424, 18.486379842677497, 20.552832477748215, 20.602851151386375, 20.716748745618652, 20.008136370911807, 20.694595547555146, 20.918128275135764]",2026-03-23 12:19:48.137691
20.07658511351484,"[19.3758423434604, 18.90842146285338, 21.467318813516464, 19.729887563820927, 20.06586806900663, 21.696592814940765, 20.46851114271067, 19.67844806988812, 19.650930550303997, 19.72403030464707]",2026-03-23 12:23:44.439532
19.886653336086052,"[18.756857632646625, 19.423570306827592, 19.834680309634436, 20.3375637049426, 19.882495261999264, 20.30775547508751, 20.024606287796722, 20.028172836699614, 20.0997647817504, 20.171066763475757]",2026-03-23 12:29:23.841443
19.731543254409182,"[18.25652591460232, 18.55881268137206, 18.496064617747148, 18.680481292726096, 20.47239665127155, 21.945323355501994, 20.287661016634615, 20.15082732336014, 20.483328268640584, 19.984011422235316]",2026-03-23 12:35:42.963653
18.74363820463988,"[21.009321740986202, 19.406926411947417, 15.654453024781425, 16.64589562712108, 19.597896258081278, 20.01596538069865, 20.272756901707073, 20.080743187601634, 17.58094036266293, 17.17148315081109]",2026-03-23 12:38:53.712423
19.342989498688205,"[15.384062223809932, 19.632952824126804, 18.55162159090118, 20.08132311425251, 19.83499926929242, 20.264985884585318, 19.500961518387154, 19.143987668439696, 20.158946296472422, 20.87605459661462]",2026-03-23 12:43:43.867458
18.089295365922116,"[18.384138774127848, 18.36523316530925, 14.33172732312817, 15.223045589193879, 17.3917102964817, 18.62747599683592, 19.22999079076478, 19.659919413392593, 19.78506758465189, 19.894644725335137]",2026-03-23 12:45:46.406818
19.12278265045037,"[19.760884643310312, 17.85492670886986, 18.2046804720139, 20.162396860045142, 18.91503262667338, 19.257856266339434, 19.417104124670313, 19.18519145698452, 19.223263641614608, 19.24648970398224]",2026-03-23 12:48:54.500367
18.310116936409884,"[21.256921424578216, 19.142334877484696, 14.765744428644666, 15.253839694355458, 17.81856530785986, 18.571339097031007, 17.98384440335986, 19.318400608691014, 19.173534931301887, 19.816644590792155]",2026-03-23 12:51:45.877833
13.82220086803421,"[14.757335492206945, 13.724167167336674, 8.025778899484793, 6.248622674204167, 11.224393338730517, 15.983242439496253, 17.445556486015647, 16.56827244490117, 17.0528881507067, 17.191751587259244]",2026-03-24 12:24:28.575622
17.11712082655786,"[16.020125774492044, 15.874709166784584, 14.34486266177054, 16.493113950947485, 17.432914085026525, 17.57546005581214, 18.900302489741097, 18.305181760610918, 18.767789250015657, 17.45674907037758]",2026-03-24 12:25:32.389643
14.286852598883295,"[16.545394338524066, 13.369889976315795, 13.551812966695973, 9.235882845537697, 9.582649986429717, 12.880982813293775, 16.135850137674588, 16.315656395779065, 17.472639060611616, 17.77776746797065]",2026-03-24 12:27:49.845793
16.269433342070894,"[16.307943371322395, 15.67521439888283, 14.85487915488449, 14.51411425482905, 16.94974819584819, 16.68335888876775, 16.419579251616256, 16.77307354165845, 17.401076111893367, 17.115346251006173]",2026-03-24 12:30:24.084680
16.520457492536345,"[17.212889913683718, 16.760025192013714, 16.883810535643452, 16.469684914252046, 16.075508769650813, 16.0592998197588, 17.54428899832749, 16.883810535643452, 16.123236733018008, 15.192019513371948]",2026-03-24 12:31:37.822054
17.247424545743453,"[14.32015778644317, 16.612839808021082, 17.370919926047755, 17.78205892518714, 17.205002911231787, 17.70330488599802, 17.564093493454948, 18.844803509252152, 17.63037910965021, 17.44068510214828]",2026-03-24 12:36:01.638081
17.624284080549494,"[18.057466091688724, 17.02403679982556, 18.993032761216362, 18.49246907251171, 18.176409047783636, 17.47675653983284, 16.91518456745591, 16.946123654280207, 16.949023287534594, 17.212338983365385]",2026-03-24 12:37:19.265871
17.951893344529786,"[17.054598934326787, 16.375591815147217, 18.05253671515627, 17.58395598124749, 18.741170616740398, 17.892882908169774, 19.26968677001733, 18.160548053882145, 18.21752584733083, 18.170435803279602]",2026-03-24 12:42:13.972222
16.545124672631406,"[17.996573793346617, 16.168876960442045, 12.67368803193772, 15.527130128581337, 17.741058110970126, 18.498703284008638, 16.84315767741696, 16.490997218671783, 16.72679539491845, 16.78426612602038]",2026-03-24 12:43:55.493998
17.840332854700538,"[17.356508748773457, 15.444954522152038, 16.287674934874236, 16.638124609999327, 18.35966586946083, 19.39477694861154, 19.09881138233636, 18.735632317224518, 18.637653709558816, 18.44952550401425]",2026-03-24 12:52:20.479328
16.354937727476226,"[16.598428630746785, 17.109604977162487, 16.96268056016275, 15.242531124663353, 12.110840220928857, 15.438720310655109, 16.24586222334599, 18.062685431546615, 18.31332973005574, 17.464694065494594]",2026-03-24 12:54:16.861584
17.61399618176293,"[17.110706837799157, 16.680459255513362, 18.162664786157844, 17.259863972404773, 16.899845507540206, 17.68761787009179, 18.309531210492494, 17.948410884991265, 18.46460359693706, 17.616257895701352]",2026-03-24 12:56:38.805354
24.945121541027493,"[23.765162182287185, 23.37965594111657, 25.856667648675796, 24.05651733168789, 25.438192577402813, 26.31472271387115, 25.4866454490836, 25.50937857379799, 24.682838114635263, 24.961434877716666]",2026-03-25 12:48:39.146722
25.658558905469636,"[25.57256158241106, 25.184097715320966, 24.235511692481136, 25.260619036904213, 25.412472830436407, 26.24379768446887, 27.230513884603873, 25.593583923505356, 25.959517640208865, 25.89291306435562]",2026-03-25 13:15:51.290552
23.043733428595953,"[22.96468942608139, 23.84191547453078, 22.277273370464105, 21.871527689177874, 22.15667762341419, 22.78476718264674, 24.809755062179736, 23.08864874770639, 24.124455738838154, 22.51762397092016]",2026-03-26 12:33:38.102754
23.541710644437693,"[25.022356172391316, 23.26465648624762, 22.605424865862968, 21.226910220395325, 22.42622753074191, 25.6188687254836, 24.44199457652596, 24.36219666936526, 23.30658518310604, 23.141886014256915]",2026-03-26 12:52:26.654749
24.785511228539814,"[22.22589186919638, 22.85169071815797, 23.721377720145956, 23.932413028400166, 26.206827360475447, 25.77556490655062, 24.769798115934297, 26.036734873773163, 26.256179118465095, 26.07863457429904]",2026-03-26 12:56:16.798762
17.862880402886642,"[19.63907105029356, 18.55800078406083, 17.814998758956968, 16.94487681198082, 15.970020111856252, 17.230084738882226, 18.518449786471006, 18.085737515918986, 18.075588799528635, 17.791975670917143]",2026-03-26 13:03:16.097193
23.072283217618637,"[23.064291828369548, 21.23949462871936, 20.966987095472163, 22.728746268172003, 24.113292150808768, 24.415201965255434, 23.459772807935252, 23.554503826356044, 23.63299689855227, 23.547544706545516]",2026-03-26 18:40:15.828789
21.451022874626815,"[23.94174984747929, 22.48482911881305, 19.1779713701811, 18.492527065176795, 20.940165487869095, 21.552800001855765, 21.391580392911905, 21.143545764331726, 22.470475934203844, 22.914583763445602]",2026-03-26 18:55:05.068698
25.048580455543984,"[25.2486435515636, 25.16046570429772, 24.662569678187104, 26.379819480432115, 25.709946206003863, 25.988919921408343, 24.43491947138526, 24.3315475458664, 22.994468659603935, 25.574504336691497]",2026-03-30 14:23:37.049372
25.875512365196048,"[28.127196472190196, 25.773129214616933, 24.925160465704295, 24.742280596350174, 25.04949673965237, 26.450947484162203, 25.228491100445616, 25.98364258888536, 26.057612233204743, 26.417166756748607]",2026-03-30 14:42:03.919383
26.798158268942142,"[26.224080178339044, 25.425637165411317, 24.413404192637714, 25.839385834479653, 25.491400847620795, 28.44476430621055, 28.8544244923902, 27.513576082897035, 27.585457991273262, 28.189451598161863]",2026-03-30 14:51:17.610473
25.370172980521424,"[25.920169616946847, 25.71690532581439, 24.096155318275343, 24.928292069619033, 26.52236545121773, 26.98143538805212, 25.761762652259744, 24.382697076473768, 25.092962242135613, 24.298984664419642]",2026-03-30 15:01:38.662706
26.380402306716245,"[24.73630735184614, 25.986919174462813, 25.79255675742132, 25.542202422237633, 27.016491954097646, 27.233471510523348, 26.97639002618949, 27.489103178230017, 26.495833806940098, 26.53474688521396]",2026-03-30 15:09:47.949295
20.23638680179731,"[21.187881156791292, 21.859987148825418, 21.92151736648349, 20.656059421604358, 18.835959627826274, 17.591089079053283, 19.744269744762683, 20.339709433550844, 19.814063917195753, 20.413331121879704]",2026-03-30 15:27:51.710365
24.97902985230428,"[25.057151771443948, 24.429845113190083, 27.30625230520844, 24.159019367230435, 24.650478207516315, 25.05138150126772, 24.023432516255344, 25.436104841459652, 25.021544275080085, 24.65508862439079]",2026-04-03 12:48:53.402928
24.04611344757115,"[23.028307379682616, 24.028332896455257, 24.199701221789468, 24.349206312385608, 23.493002605030515, 23.02169621586262, 24.953344900936926, 24.480588695141837, 24.97393229704307, 23.933021951383587]",2026-04-03 13:21:35.727621
24.203435949421117,"[21.786655423821994, 25.386463120144562, 23.51654762705613, 24.1771130787378, 23.27074571608183, 24.35517955688964, 23.872419616366923, 25.291587120061056, 25.366339665359128, 25.011308569692105]",2026-04-03 13:43:04.702570
25.41993938606645,"[26.22149950474264, 25.630931199821845, 26.605381951290802, 25.5197012681836, 25.541912458912197, 23.74251604657043, 26.149878563359305, 24.738453080454384, 24.807870300564385, 25.241249486764914]",2026-04-03 13:48:58.086744
20.533216458782295,"[22.775633337895425, 21.321177297495414, 19.919987519978474, 19.49046484600628, 19.352239328769695, 19.67549044396865, 22.292757412042526, 20.29911456798944, 20.100663668059266, 20.104636165617773]",2026-04-06 12:58:46.201440
22.68493860896474,"[21.6706990899791, 21.25602253826936, 23.332159948409725, 20.198874246385316, 21.53534420966436, 21.094483969667518, 24.099895845173503, 24.286516241425783, 24.27717942234666, 25.098210578326054]",2026-04-08 13:37:54.651118
23.129005843340934,"[23.574047354490606, 21.395958839126028, 17.509638380937577, 21.13388998559462, 24.740395834734823, 25.841618552085535, 24.217794933296837, 25.23228962000886, 23.354023183147795, 24.290401749986664]",2026-04-08 13:48:11.141057
20.720764737675978,"[19.57762782163312, 21.080739708041726, 22.13075490211998, 21.819160312603664, 18.7942629016282, 21.43724961666848, 20.677603696684443, 22.257004934015946, 19.874550266882242, 19.55869321648198]",2026-04-08 13:59:42.061366
25.283195581422863,"[24.969379872833684, 24.130921920995434, 24.984023020768333, 24.866616870298245, 26.226573862937816, 26.06396243003185, 25.687879996937987, 25.583232232787196, 25.242003391411057, 25.07736221522702]",2026-04-08 14:04:18.366227
21.832791488532532,"[20.163904669337423, 19.791388785146456, 22.442088524643403, 23.999539538239205, 24.006324680054465, 21.00946672264892, 19.378133053731364, 20.615203589050058, 21.34588217282278, 25.575983149651233]",2026-04-08 14:07:25.946640
22.26745811189801,"[23.68408843649455, 23.00661812293981, 22.771225895348756, 21.24717865684348, 21.625812767201204, 20.960694891310144, 20.52003762564111, 22.667100065183757, 23.53266958795052, 22.65915507006674]",2026-04-08 14:26:57.004667
21.920154538853925,"[22.092914688150245, 23.09091046164481, 23.31400824423727, 24.020445894003327, 19.17460779560601, 22.576689500312, 21.255152648293045, 21.674497609542346, 19.41843795596733, 22.58388059078288]",2026-04-08 14:34:59.084059
21.466518514738254,"[20.372011348004705, 22.1131831245984, 19.24733059762601, 19.87585510184672, 21.90487347160331, 21.92859247162419, 23.336828357949287, 20.24982080266488, 23.50918255858999, 22.127507312875068]",2026-04-10 12:55:44.394220
23.221121392566268,"[20.764824664976373, 20.00213413007523, 25.169251593058508, 23.986056243606306, 24.467337371169297, 22.088246278610683, 25.20552600507088, 24.30307314730833, 22.747506895327877, 23.4772575964592]",2026-04-10 13:07:19.426090
24.585453931786706,"[24.123701834192012, 23.68640814309806, 22.348082414536208, 24.096909222921486, 24.822165492508507, 24.768377295639645, 25.991500595004744, 25.487747309720266, 25.8105924762636, 24.719054533982543]",2026-04-10 13:34:30.127806
22.75673642797659,"[24.82990751329772, 22.90220232944937, 21.128554660406554, 20.006773543282243, 20.117133584944174, 22.457862529547263, 25.601267951629477, 23.89651556871087, 23.591416157684378, 23.035730440813843]",2026-04-10 13:57:26.840640
23.81519245445836,"[24.72122925892333, 23.87137574839534, 23.490247953438846, 24.197932445504293, 22.223514169927785, 24.927480172307806, 18.98468181744373, 24.92556641435991, 25.8092006523015, 25.000695911981055]",2026-04-10 14:11:41.791556
22.980614211914478,"[23.34309156577876, 23.956421991746485, 23.425006205215166, 22.73903996622507, 21.16053761520243, 21.94596127481796, 21.802371436060767, 22.92722616443472, 24.827529814029123, 23.67895608563429]",2026-04-10 14:31:58.007384
23.750722008680345,"[25.446456532177812, 23.775310898677535, 22.806108483399022, 23.151251829668585, 22.46978002222279, 24.471773810048507, 24.218954786598594, 23.878363864538414, 23.99417521671859, 23.295044642753584]",2026-04-10 14:36:29.228836
22.422698677071324,"[21.78433571721849, 21.930013291918836, 23.700413371716746, 21.486427396662872, 23.548443592854376, 22.40532117497779, 21.338459111691552, 20.690333086671195, 22.92525441382174, 24.417985613179646]",2026-04-10 14:41:51.877547
22.877474257055965,"[25.363556017434913, 25.05152648293044, 22.594174288835948, 22.499820222738226, 21.911020694102607, 23.15977675143648, 21.811998218465327, 21.61322835887717, 22.049391193001906, 22.720250342736648]",2026-04-10 14:53:35.718978
24.735277982040834,"[23.720246863176747, 23.88509101368859, 23.968803425742713, 24.226029891739294, 26.055350519266323, 25.71780421212325, 24.776699243079737, 25.569313993166144, 25.154695434121493, 24.278745224304032]",2026-04-10 14:58:36.437
23.320471526761295,"[24.602866229479293, 23.81735558086613, 22.924007571522353, 23.126170002018146, 22.82443416556674, 22.367799920666034, 23.486072481552533, 24.064027381816746, 22.95645446763893, 23.035527466486037]",2026-04-10 15:03:55.646192
