Date_Time,amount_consumed,latency_to_consumption,Type,Frame
2026-04-13 16:02:58.055103,,,eat,8977
2026-04-13 16:04:23.774542,,,start,9829
2026-04-13 16:04:48.584854,,,eat,10075
2026-04-13 16:05:25.269553,,,start,10439
2026-04-13 16:05:28.982588,,,exit,10476
2026-04-13 16:05:32.075842,,,block_end,10507
2026-04-14 13:26:54.635568,,,initialize,0
2026-04-14 13:45:41.477753,,,block_start,0
2026-04-14 13:46:00.958615,,,start,160
2026-04-14 13:46:19.068058,,,eat,340
2026-04-14 13:47:30.325838,,,start,1047
2026-04-14 13:47:44.429186,,,eat,1187
2026-04-14 13:49:14.605045,,,start,2083
2026-04-14 13:49:27.697708,,,eat,2213
2026-04-14 13:50:03.397734,,,start,2567
2026-04-14 13:50:13.561719,,,eat,2668
2026-04-14 13:50:50.279490,,,start,3033
2026-04-14 13:51:00.589792,,,eat,3135
2026-04-14 13:51:51.718624,,,start,3643
2026-04-14 13:52:06.867093,,,eat,3793
2026-04-14 13:52:46.985203,,,start,4192
2026-04-14 13:52:59.952348,,,eat,4320
2026-04-14 13:53:34.718945,,,start,4666
2026-04-14 13:53:44.335112,,,eat,4761
2026-04-14 13:54:37.480606,,,start,5289
2026-04-14 13:54:43.601639,,,eat,5350
2026-04-14 13:55:21.186285,,,start,5723
2026-04-14 13:55:32.785604,,,eat,5838
2026-04-14 13:56:03.695251,,,start,6143
2026-04-14 13:56:50.370472,,,eat,6606
2026-04-14 13:57:11.152773,,,start,6813
2026-04-14 13:57:22.767041,,,eat,6928
2026-04-14 13:57:52.037695,,,start,7219
2026-04-14 13:58:01.523527,,,eat,7313
2026-04-14 13:58:13.414681,,,start,7431
2026-04-14 13:58:29.802207,,,eat,7594
2026-04-14 13:59:29.496176,,,start,8186
2026-04-14 13:59:45.289467,,,eat,8343
2026-04-14 14:00:15.950917,,,start,8648
2026-04-14 14:00:26.508659,,,eat,8753
2026-04-14 14:00:33.004418,,,start,8817
2026-04-14 14:00:43.244174,,,eat,8919
2026-04-14 14:01:19.675715,,,start,9281
2026-04-14 14:01:30.814097,,,eat,9391
2026-04-14 14:02:10.195325,,,start,9782
2026-04-14 14:02:21.156920,,,exit,9891
2026-04-14 14:02:22.740892,,,block_end,9907
2026-04-15 14:05:31.085725,,,initialize,0
2026-04-15 14:06:47.832238,,,initialize,0
2026-04-15 14:22:17.957254,,,initialize,0
2026-04-15 14:23:52.733926,,,block_start,0
2026-04-15 14:24:04.675356,,,start,43
2026-04-15 14:24:04.676910,,,start,43
2026-04-15 14:24:33.318674,,,eat,327
2026-04-15 14:25:35.068273,,,start,940
2026-04-15 14:25:53.002289,,,eat,1118
2026-04-15 14:27:45.732818,,,start,2238
2026-04-15 14:27:59.668269,,,eat,2376
2026-04-15 14:29:42.327002,,,start,3395
2026-04-15 14:29:53.154670,,,eat,3503
2026-04-15 14:30:31.842933,,,start,3887
2026-04-15 14:30:46.593658,,,eat,4033
2026-04-15 14:31:30.835055,,,start,4473
2026-04-15 14:31:42.594733,,,eat,4590
2026-04-15 14:32:35.129277,,,start,5111
2026-04-15 14:33:01.496177,,,eat,5373
2026-04-15 14:33:44.127021,,,start,5796
2026-04-15 14:33:51.754106,,,eat,5872
2026-04-15 14:34:22.211146,,,start,6174
2026-04-15 14:34:31.095456,,,eat,6263
2026-04-15 14:35:00.467513,,,start,6554
2026-04-15 14:35:18.245983,,,eat,6731
2026-04-15 14:36:19.787373,,,start,7342
2026-04-15 14:36:27.065153,,,eat,7414
2026-04-15 14:36:35.975754,,,start,7503
2026-04-15 14:36:51.029042,,,eat,7652
2026-04-15 14:37:14.405947,,,start,7884
2026-04-15 14:39:18.090938,,,eat,9112
2026-04-15 14:39:31.899584,,,start,9250
2026-04-15 14:39:53.864509,,,eat,9468
2026-04-15 14:40:02.030068,,,start,9549
2026-04-15 14:40:14.185699,,,eat,9669
2026-04-15 14:41:17.391866,,,start,10297
2026-04-15 14:41:29.503338,,,eat,10417
2026-04-15 14:42:21.402753,,,start,10933
2026-04-15 14:42:26.105738,,,exit,10979
2026-04-15 14:42:30.193384,,,block_end,11020
2026-04-15 14:50:05.460883,,,initialize,0
2026-04-15 15:21:02.761216,,,block_start,0
2026-04-15 15:21:36.814243,,,start,323
2026-04-15 15:21:36.816544,,,start,323
2026-04-15 15:23:04.747359,,,eat,1196
2026-04-15 15:23:38.258478,,,start,1529
2026-04-15 15:23:55.388110,,,eat,1699
2026-04-15 15:24:48.203922,,,start,2224
2026-04-15 15:25:06.439851,,,eat,2405
2026-04-15 15:25:20.009511,,,start,2540
2026-04-15 15:25:48.513785,,,eat,2823
2026-04-15 15:26:29.176732,,,start,3226
2026-04-15 15:27:15.578192,,,eat,3687
2026-04-15 15:27:33.129458,,,start,3861
2026-04-15 15:27:55.244227,,,eat,4081
2026-04-15 15:28:58.471828,,,start,4709
2026-04-15 15:29:06.250440,,,eat,4786
2026-04-15 15:29:49.097080,,,start,5212
2026-04-15 15:29:59.484440,,,eat,5315
2026-04-15 15:30:31.189406,,,start,5630
2026-04-15 15:31:01.587163,,,eat,5931
2026-04-15 15:31:45.413911,,,start,6367
2026-04-15 15:32:04.291573,,,eat,6554
2026-04-15 15:32:15.110194,,,start,6661
2026-04-15 15:32:24.895064,,,eat,6759
2026-04-15 15:33:01.994028,,,start,7127
2026-04-15 15:33:19.330854,,,eat,7299
2026-04-15 15:34:17.014552,,,start,7872
2026-04-15 15:34:25.493705,,,eat,7956
2026-04-15 15:35:06.701254,,,start,8365
2026-04-15 15:35:30.177812,,,eat,8598
2026-04-15 15:36:38.958514,,,start,9281
2026-04-15 15:36:45.956449,,,eat,9351
2026-04-15 15:37:30.887085,,,start,9797
2026-04-15 15:37:49.372286,,,eat,9981
2026-04-15 15:38:02.899677,,,start,10115
2026-04-15 15:42:58.754109,,,drink,11922
2026-04-15 15:43:21.801052,,,start,11922
2026-04-15 15:43:54.699138,,,start,11922
2026-04-15 15:43:54.701804,,,exit,11922
2026-04-15 15:43:58.297337,,,block_end,11922
2026-04-15 15:46:09.394388,,,initialize,0
2026-04-15 15:48:48.800396,,,initialize,0
2026-04-15 15:54:48.109063,,,block_start,0
2026-04-15 15:54:52.865251,,,start,0
2026-04-15 15:56:26.126562,,,drink,0
2026-04-15 15:56:27.173222,,,start,0
2026-04-15 15:56:27.185688,,,drink,0
2026-04-15 16:00:33.160770,,,drink,0
2026-04-15 16:00:47.601877,,,start,0
2026-04-15 16:01:00.119852,,,exit,0
2026-04-15 16:01:03.706388,,,block_end,0
2026-04-15 16:03:36.088215,,,initialize,0
2026-04-15 16:04:39.809758,,,block_start,0
2026-04-15 16:04:52.039030,,,start,0
2026-04-15 16:05:14.623647,,,drink,0
2026-04-15 16:05:14.679490,,,start,0
2026-04-15 16:05:14.693385,,,drink,0
2026-04-15 16:05:16.422422,,,start,0
2026-04-15 16:05:39.934301,,,drink,0
2026-04-15 16:06:07.050495,,,start,0
2026-04-15 16:06:36.216854,,,eat,0
2026-04-15 16:09:14.452220,,,start,0
2026-04-15 16:09:31.406794,,,eat,0
2026-04-15 16:10:44.087885,,,start,0
2026-04-15 16:11:14.757647,,,drink,0
2026-04-15 16:11:44.405578,,,start,0
2026-04-15 16:11:57.278696,,,eat,0
2026-04-15 16:13:21.584881,,,start,0
2026-04-15 16:17:03.110287,,,eat,0
2026-04-15 16:17:27.877276,,,start,0
2026-04-15 16:18:49.674462,,,drink,0
2026-04-15 16:18:51.873983,,,start,0
2026-04-15 16:19:55.646965,,,drink,0
2026-04-15 16:19:56.491596,,,start,0
2026-04-15 16:20:50.500010,,,drink,0
2026-04-15 16:20:55.444470,,,start,0
2026-04-15 16:21:20.604720,,,exit,0
2026-04-15 16:21:23.700344,,,block_end,0
2026-04-16 12:10:11.411411,,,initialize,0
2026-04-16 12:26:45.283545,,,initialize,0
2026-04-16 12:37:21.153722,,,initialize,0
2026-04-16 13:04:20.186426,,,initialize,0
2026-04-16 13:26:15.721872,,,initialize,0
2026-04-16 13:29:50.199068,,,initialize,0
2026-04-16 13:31:30.094975,,,initialize,0
2026-04-16 13:34:20.054496,,,initialize,0
2026-04-16 13:51:16.176705,,,block_start,0
2026-04-16 13:51:22.096783,,,start,0
2026-04-16 13:51:22.098651,,,start,0
2026-04-16 13:52:02.955964,,,exit,0
2026-04-16 13:52:07.548369,,,block_end,0
2026-04-16 13:56:58.131305,,,block_start,0
2026-04-16 13:57:03.745755,,,start,0
2026-04-16 13:58:07.900748,,,eat,0
2026-04-16 14:01:12.866031,,,start,0
2026-04-16 14:01:32.999047,,,eat,0
2026-04-16 14:05:05.406681,,,start,0
2026-04-16 14:05:19.463877,,,eat,0
2026-04-16 14:07:36.990468,,,start,0
2026-04-16 14:08:37.764029,,,eat,0
2026-04-16 14:09:51.716954,,,start,0
2026-04-16 14:09:56.745629,,,eat,0
2026-04-16 14:10:48.562167,,,start,0
2026-04-16 14:11:02.205050,,,eat,0
2026-04-16 14:11:41.060451,,,start,0
2026-04-16 14:11:46.710692,,,eat,0
2026-04-16 14:12:20.387959,,,start,0
2026-04-16 14:12:28.659033,,,eat,0
2026-04-16 14:13:08.225033,,,start,0
2026-04-16 14:13:12.001520,,,eat,0
2026-04-16 14:13:41.021218,,,start,0
2026-04-16 14:13:49.446179,,,eat,0
2026-04-16 14:13:56.306983,,,start,0
2026-04-16 14:14:22.894858,,,exit,0
2026-04-16 14:14:24.987271,,,block_end,0
2026-04-16 14:17:50.901414,,,block_start,0
2026-04-16 14:17:55.319534,,,start,0
2026-04-16 14:17:55.321478,,,start,0
2026-04-16 14:18:06.597358,,,eat,0
2026-04-16 14:20:17.605433,,,start,0
2026-04-16 14:20:50.964066,,,eat,0
2026-04-16 14:21:41.758858,,,start,0
2026-04-16 14:22:17.691673,,,exit,0
2026-04-16 14:22:19.782810,,,block_end,0
2026-04-16 14:30:41.785785,,,block_start,0
2026-04-16 14:30:44.674202,,,start,0
2026-04-16 14:30:57.444439,,,eat,0
2026-04-16 14:31:53.679819,,,start,0
2026-04-16 14:32:07.657466,,,eat,0
2026-04-16 14:32:15.682375,,,start,0
2026-04-16 14:32:33.629370,,,eat,0
2026-04-16 14:32:52.056500,,,start,0
2026-04-16 14:33:59.533582,,,eat,0
2026-04-16 14:34:27.733415,,,start,0
2026-04-16 14:34:55.192192,,,eat,0
2026-04-16 14:35:33.968113,,,start,0
2026-04-16 14:35:51.273437,,,exit,0
2026-04-16 14:35:53.357394,,,block_end,0
2026-04-16 14:46:28.630177,,,block_start,0
2026-04-16 14:46:33.194182,,,start,0
2026-04-16 14:47:11.190087,,,eat,0
2026-04-16 14:47:50.919751,,,start,0
2026-04-16 14:48:47.078800,,,eat,0
2026-04-16 14:49:50.231329,,,start,0
2026-04-16 14:51:06.715101,,,eat,0
2026-04-16 14:52:10.286663,,,start,0
2026-04-16 14:52:40.433742,,,eat,0
2026-04-16 14:53:43.350050,,,start,0
2026-04-16 14:57:31.024252,,,eat,0
2026-04-16 14:59:15.907184,,,start,0
2026-04-16 14:59:40.141255,,,eat,0
2026-04-16 15:00:18.677820,,,start,0
2026-04-16 15:00:28.068471,,,eat,0
2026-04-16 15:00:41.360951,,,start,0
2026-04-16 15:00:58.734280,,,eat,0
2026-04-16 15:02:07.924509,,,start,0
2026-04-16 15:11:41.766423,,,eat,0
2026-04-16 15:12:53.332018,,,start,0
2026-04-16 15:17:17.492870,,,exit,0
2026-04-16 15:17:19.579468,,,block_end,0
2026-04-16 16:27:54.532850,,,block_start,0
2026-04-16 16:27:59.851328,,,start,0
2026-04-16 16:27:59.853007,,,start,0
2026-04-16 16:33:29.561975,,,eat,0
2026-04-16 16:33:53.801235,,,start,0
2026-04-16 16:34:03.411391,,,eat,0
2026-04-16 16:36:19.139229,,,start,0
2026-04-16 16:36:33.086225,,,eat,0
2026-04-16 16:37:41.931562,,,start,0
2026-04-16 16:37:57.448204,,,eat,0
2026-04-16 16:40:04.100174,,,start,0
2026-04-16 16:40:17.926205,,,eat,0
2026-04-16 16:40:59.749081,,,start,0
2026-04-16 16:41:08.208587,,,eat,0
2026-04-16 16:41:52.124427,,,start,0
2026-04-16 16:42:48.131740,,,eat,0
2026-04-16 16:43:12.076695,,,start,0
2026-04-16 16:43:15.361730,,,exit,0
2026-04-16 16:43:16.947435,,,block_end,0
2026-04-16 16:45:03.169111,,,block_start,0
2026-04-16 16:45:06.107389,,,start,0
2026-04-16 16:46:19.179270,,,eat,0
2026-04-16 16:46:59.344214,,,start,0
2026-04-16 16:50:29.881820,,,exit,0
2026-04-16 16:50:31.975756,,,block_end,0
2026-04-16 16:52:25.204999,,,block_start,0
2026-04-16 16:52:27.617301,,,start,0
2026-04-16 16:55:40.946840,,,eat,0
2026-04-16 16:55:54.258302,,,start,0
2026-04-16 16:56:20.558608,,,eat,0
2026-04-16 16:56:33.430607,,,start,0
2026-04-16 16:56:57.427644,,,eat,0
2026-04-16 16:58:15.060105,,,start,0
2026-04-16 16:59:01.613457,,,eat,0
2026-04-16 16:59:31.652890,,,start,0
2026-04-16 17:00:01.090248,,,eat,0
2026-04-16 17:00:38.868045,,,start,0
2026-04-16 17:02:16.219590,,,exit,0
2026-04-16 17:02:18.309338,,,block_end,0
2026-04-16 17:03:30.952548,,,block_start,0
2026-04-16 17:03:33.200476,,,start,0
2026-04-16 17:03:33.202043,,,start,0
2026-04-16 17:04:37.916640,,,exit,0
2026-04-16 17:04:45.514342,,,block_end,0
2026-04-16 17:05:29.611587,,,block_start,0
2026-04-16 17:05:36.276639,,,start,0
2026-04-16 17:06:53.910920,,,exit,0
2026-04-16 17:06:56.000313,,,block_end,0
2026-04-16 17:09:31.317163,,,block_start,0
2026-04-16 17:09:34.246239,,,start,0
2026-04-16 17:09:34.248282,,,start,0
2026-04-16 17:17:24.893705,,,exit,94
2026-04-16 17:17:28.487946,,,block_end,94
2026-04-16 17:18:39.628342,,,block_start,0
2026-04-16 17:18:41.819644,,,start,0
2026-04-16 17:18:41.821520,,,start,0
2026-04-16 17:22:12.633074,,,exit,0
2026-04-16 17:22:15.221401,,,block_end,0
2026-04-16 17:22:39.778993,,,block_start,0
2026-04-16 17:22:47.226853,,,start,0
2026-04-16 17:26:06.289858,,,exit,0
2026-04-16 17:26:08.885032,,,block_end,0
2026-04-16 17:26:44.951463,,,block_start,0
2026-04-16 17:26:46.936030,,,start,0
2026-04-16 17:28:15.027533,,,exit,0
2026-04-16 17:28:18.114892,,,block_end,0
2026-04-16 17:37:53.944488,,,initialize,0
2026-04-16 17:38:45.200813,,,initialize,0
2026-04-16 17:40:38.521597,,,block_start,0
2026-04-16 17:40:40.432293,,,start,0
2026-04-16 17:40:40.435196,,,start,0
2026-04-16 17:41:26.690753,,,eat,446
2026-04-16 17:42:03.073278,,,start,807
2026-04-16 17:42:27.366597,,,eat,1048
2026-04-16 17:43:18.360133,,,start,1554
2026-04-16 17:43:39.914818,,,eat,1768
2026-04-16 17:44:08.797291,,,start,2055
2026-04-16 17:44:26.468919,,,eat,2231
2026-04-16 17:44:48.667294,,,start,2451
2026-04-16 17:50:48.177773,,,exit,6021
2026-04-16 17:50:50.766988,,,block_end,6047
2026-04-16 17:51:03.124512,,,imaging_stop,6160
2026-04-16 17:52:59.025774,,,block_start,0
2026-04-16 17:53:01.916796,,,start,0
2026-04-16 17:53:01.918624,,,start,0
2026-04-16 17:53:52.777452,,,eat,487
2026-04-16 17:54:24.095643,,,start,798
2026-04-16 17:55:35.111985,,,exit,1503
2026-04-16 17:55:39.701911,,,block_end,1549
2026-04-16 17:56:00.749958,,,imaging_stop,1748
2026-04-17 12:56:57.894020,,,initialize,0
2026-04-17 13:14:40.608067,,,block_start,0
2026-04-17 13:14:43.985756,,,start,0
2026-04-17 13:14:43.987984,,,start,0
2026-04-17 13:17:58.686724,,,eat,2
2026-04-17 13:20:42.248146,,,start,2
2026-04-17 13:20:48.010443,,,eat,2
2026-04-17 13:24:39.351168,,,start,2
2026-04-17 13:24:44.911754,,,eat,2
2026-04-17 13:26:21.456772,,,start,6
2026-04-17 13:26:41.029862,,,eat,6
2026-04-17 13:28:48.803326,,,start,6
2026-04-17 13:29:00.839270,,,eat,6
2026-04-17 13:40:28.072203,,,eat,6
2026-04-17 13:40:55.005830,,,start,6
2026-04-17 13:41:00.884261,,,eat,6
2026-04-17 13:41:35.167898,,,start,6
2026-04-17 13:46:01.592707,,,exit,6
2026-04-17 13:46:07.696281,,,block_end,6
2026-04-17 13:46:07.726702,,,imaging_stop,6
2026-04-17 13:51:13.809887,,,block_start,0
2026-04-17 13:51:17.441481,,,start,0
2026-04-17 13:51:34.081356,,,eat,0
2026-04-17 13:53:08.146424,,,start,0
2026-04-17 13:53:21.396492,,,eat,0
2026-04-17 14:06:11.139838,,,start,915
2026-04-17 14:06:17.289517,,,eat,976
2026-04-17 14:06:40.639745,,,start,1208
2026-04-17 14:07:04.953663,,,eat,1449
2026-04-17 14:07:16.506983,,,start,1564
2026-04-17 14:08:50.704640,,,exit,2499
2026-04-17 14:08:53.802254,,,block_end,2530
2026-04-17 14:11:47.888450,,,initialize,161
2026-04-17 14:34:58.246937,,,block_start,0
2026-04-17 14:35:00.998892,,,start,27
2026-04-17 14:35:01.000676,,,start,27
2026-04-17 14:35:27.991282,,,eat,295
2026-04-17 14:36:18.810486,,,start,800
2026-04-17 14:36:35.290758,,,eat,964
2026-04-17 14:38:00.936398,,,start,1814
2026-04-17 14:38:17.706442,,,eat,1980
2026-04-17 14:38:56.677839,,,start,2367
2026-04-17 14:39:07.324854,,,eat,2473
2026-04-17 14:39:38.510915,,,start,2783
2026-04-17 14:39:56.619316,,,eat,2963
2026-04-17 14:40:08.484985,,,start,3080
2026-04-17 14:40:22.430463,,,eat,3219
2026-04-17 14:40:47.469472,,,start,3468
2026-04-17 14:41:04.383515,,,eat,3636
2026-04-17 14:41:50.491037,,,start,4093
2026-04-17 14:49:35.019682,,,exit,8706
2026-04-17 14:49:40.619332,,,block_end,8762
2026-04-17 14:52:47.492844,,,block_start,0
2026-04-17 14:52:50.936866,,,start,34
2026-04-17 14:52:50.938957,,,start,35
2026-04-17 14:55:11.945544,,,eat,1435
2026-04-17 14:55:31.433240,,,start,1628
2026-04-17 14:55:44.545758,,,eat,1758
2026-04-17 14:56:07.499902,,,start,1986
2026-04-17 14:56:09.144302,,,exit,2003
2026-04-17 14:56:11.736858,,,block_end,2028
2026-04-17 15:02:14.964832,,,block_start,0
2026-04-17 15:02:19.373579,,,start,44
2026-04-17 15:02:19.375559,,,start,44
2026-04-17 15:05:08.918083,,,eat,1727
2026-04-17 15:05:35.332962,,,start,1990
2026-04-17 15:05:36.519148,,,exit,2001
2026-04-17 15:05:40.112791,,,block_end,2037
2026-04-17 15:06:43.284515,,,imaging_stop,2655
2026-04-17 15:07:46.869701,,,block_start,0
2026-04-17 15:07:50.023606,,,start,31
2026-04-17 15:08:02.614016,,,eat,156
2026-04-17 15:09:23.902147,,,start,963
2026-04-17 15:09:33.823244,,,eat,1062
2026-04-17 15:10:12.640427,,,start,1447
2026-04-17 15:10:19.098492,,,eat,1511
2026-04-17 15:10:52.421754,,,start,1842
2026-04-17 15:11:05.310429,,,eat,1970
2026-04-17 15:11:25.762653,,,start,2173
2026-04-17 15:11:40.827194,,,eat,2323
2026-04-17 15:12:04.863032,,,start,2562
2026-04-17 15:12:20.395440,,,eat,2716
2026-04-17 15:13:00.578936,,,start,3115
2026-04-17 15:13:10.192695,,,eat,3210
2026-04-17 15:14:05.873081,,,start,3763
2026-04-17 15:14:13.225247,,,eat,3836
2026-04-17 15:15:59.076152,,,start,4887
2026-04-17 15:16:11.286034,,,eat,5009
2026-04-17 15:16:17.902714,,,start,5074
2026-04-17 15:16:31.904229,,,eat,5213
2026-04-17 15:16:50.621709,,,start,5399
2026-04-17 15:22:56.596204,,,exit,9033
2026-04-17 15:22:59.184358,,,block_end,9059
2026-04-20 13:04:15.755136,,,initialize,0
2026-04-20 13:30:18.465199,,,block_start,0
2026-04-20 13:30:20.758911,,,start,0
2026-04-20 13:30:27.361233,,,exit,0
2026-04-20 13:30:30.457786,,,block_end,0
2026-04-20 13:30:30.488108,,,imaging_stop,0
2026-04-20 13:35:36.561587,,,block_start,0
2026-04-20 13:35:39.269769,,,start,27
2026-04-20 13:35:39.271623,,,start,27
2026-04-20 13:41:50.592386,,,eat,3714
2026-04-20 13:42:20.816972,,,start,4014
2026-04-20 13:42:37.481514,,,eat,4179
2026-04-20 13:44:14.314322,,,start,5141
2026-04-20 13:44:27.021277,,,eat,5267
2026-04-20 13:44:51.856624,,,start,5514
2026-04-20 13:44:52.828841,,,eat,5523
2026-04-20 13:46:01.760471,,,start,6208
2026-04-20 13:46:22.635907,,,eat,6415
2026-04-20 13:47:04.850989,,,start,6834
2026-04-20 13:47:05.668104,,,eat,6842
2026-04-20 13:47:05.910874,,,start,6845
2026-04-20 13:52:17.012996,,,exit,9934
2026-04-20 13:52:22.102401,,,block_end,9985
2026-04-20 13:54:47.113512,,,imaging_stop,11415
2026-04-20 13:59:16.437394,,,block_start,0
2026-04-20 13:59:19.600156,,,start,31
2026-04-20 13:59:19.601771,,,start,31
2026-04-20 14:07:44.910899,,,eat,5049
2026-04-20 14:08:03.218372,,,start,5231
2026-04-20 14:08:17.893710,,,exit,5376
2026-04-20 14:08:20.981082,,,block_end,5407
2026-04-20 14:09:12.192511,,,imaging_stop,5907
2026-04-20 14:24:11.346676,,,block_start,0
2026-04-20 14:24:14.805937,,,start,0
2026-04-20 14:24:14.809324,,,start,0
2026-04-20 14:24:24.777129,,,exit,0
2026-04-20 14:24:56.928817,,,block_end,0
2026-04-20 14:24:56.959711,,,imaging_stop,0
2026-04-20 14:27:25.226948,,,block_start,0
2026-04-20 14:27:28.130591,,,start,0
2026-04-20 14:27:28.132603,,,start,0
2026-04-20 14:27:38.492211,,,exit,0
2026-04-20 14:27:42.589305,,,block_end,0
2026-04-20 14:27:42.619595,,,imaging_stop,0
2026-04-20 14:34:09.862729,,,block_start,0
2026-04-20 14:34:14.005827,,,start,13
2026-04-20 14:34:14.009325,,,start,13
2026-04-20 14:34:21.532628,,,eat,71
2026-04-20 14:36:03.182991,,,start,1080
2026-04-20 14:36:10.086907,,,eat,1149
2026-04-20 14:36:42.499881,,,start,1471
2026-04-20 14:36:43.705424,,,exit,1483
2026-04-20 14:36:48.306310,,,block_end,1528
2026-04-20 14:37:30.523513,,,imaging_stop,1938
2026-04-20 14:40:27.246099,,,block_start,0
2026-04-20 14:40:29.342119,,,start,21
2026-04-20 14:40:29.344078,,,start,21
2026-04-20 14:41:13.588294,,,drink,460
2026-04-20 14:41:17.395952,,,start,498
2026-04-20 14:43:27.396118,,,drink,1137
2026-04-20 14:43:31.344446,,,start,1176
2026-04-20 14:47:46.541789,,,initialize,62
2026-04-20 14:48:38.235600,,,block_start,0
2026-04-20 14:48:40.363803,,,start,0
2026-04-20 14:48:46.917823,,,eat,58
