m,w,Date_Time
21.19474168907117,"[21.566399281818835, 19.893281897705577, 21.411558866034625, 20.895337157756288, 21.939234125667788, 20.35267079419795, 21.59429375372603, 20.948893383964798, 21.409355144761292, 21.936392485078485]",2026-03-02 16:40:19.356110
