Date_Time,amount_consumed,latency_to_consumption,Type
2026-03-19 12:43:28.241026,,,start
2026-03-19 12:44:04.308182,,,drink
2026-03-19 12:44:13.123810,,,start
2026-03-19 12:45:07.274434,,,drink
2026-03-19 12:45:12.342062,,,start
2026-03-19 12:45:20.096818,,,start
2026-03-19 12:46:12.684458,,,exit
2026-03-19 12:46:14.275779,,,block_end
2026-03-19 12:48:31.167230,,,block_start
2026-03-19 12:48:33.991065,,,start
2026-03-19 12:50:33.528491,,,exit
2026-03-19 12:50:35.624294,,,block_end
2026-03-19 12:53:07.540470,,,block_start
2026-03-19 12:53:10.021899,,,start
2026-03-19 12:56:15.182666,,,drink
2026-03-19 12:56:20.693271,,,start
2026-03-19 12:56:42.789933,,,start
2026-03-19 12:56:50.081167,,,exit
2026-03-19 12:57:36.253456,,,block_end
2026-03-19 13:01:38.347716,,,block_start
2026-03-19 13:01:44.095176,,,start
2026-03-19 13:01:49.846608,,,drink
2026-03-19 13:02:07.460321,,,start
2026-03-19 13:03:32.151942,,,drink
2026-03-19 13:03:43.838990,,,start
2026-03-19 13:04:10.470187,,,drink
2026-03-19 13:04:43.478101,,,start
2026-03-19 13:04:46.911516,,,exit
2026-03-19 13:04:48.500424,,,block_end
2026-03-19 13:09:45.339140,,,initialize
2026-03-20 12:24:01.889705,,,initialize
2026-03-20 12:34:29.733498,,,block_start
2026-03-20 12:34:35.323608,,,start
2026-03-20 12:34:40.415715,,,drink
2026-03-20 12:34:52.632686,,,start
2026-03-20 12:39:03.033033,,,exit
2026-03-20 12:39:04.620939,,,block_end
2026-03-20 12:39:59.851685,,,block_start
2026-03-20 12:40:03.367511,,,start
2026-03-20 12:41:28.848027,,,exit
2026-03-20 12:41:30.439525,,,block_end
2026-03-20 12:44:13.883101,,,block_start
2026-03-20 12:44:15.681391,,,start
2026-03-20 12:44:15.683490,,,start
2026-03-20 12:44:28.699072,,,exit
2026-03-20 12:44:30.292902,,,block_end
2026-03-20 12:45:44.555300,,,block_start
2026-03-20 12:45:48.893512,,,start
2026-03-20 12:45:48.895589,,,exit
2026-03-20 12:45:59.006786,,,block_end
2026-03-20 12:53:54.575476,,,block_start
2026-03-20 12:53:57.265728,,,start
2026-03-20 12:54:16.381059,,,exit
2026-03-20 12:54:17.972382,,,block_end
2026-03-20 12:55:19.216324,,,block_start
2026-03-20 12:55:21.448054,,,start
2026-03-20 12:55:21.450146,,,start
2026-03-20 12:56:13.668016,,,drink
2026-03-20 12:56:38.754836,,,start
2026-03-20 12:57:11.887734,,,exit
2026-03-20 12:57:13.481316,,,block_end
2026-03-20 12:58:46.785457,,,block_start
2026-03-20 12:58:48.675820,,,start
2026-03-20 12:59:36.883999,,,exit
2026-03-20 12:59:38.474407,,,block_end
2026-03-20 13:01:29.310729,,,block_start
2026-03-20 13:01:30.856449,,,start
2026-03-20 13:01:30.858550,,,start
2026-03-20 16:10:21.171818,,,exit
2026-03-20 16:10:27.771891,,,block_end
2026-03-23 12:16:52.203454,,,initialize
2026-03-23 12:19:48.139367,,,block_start
2026-03-23 12:19:50.508955,,,start
2026-03-23 12:19:50.510524,,,start
2026-03-23 12:21:29.694332,,,drink
2026-03-23 12:21:35.062077,,,start
2026-03-23 12:21:59.533443,,,exit
2026-03-23 12:22:02.122982,,,block_end
2026-03-23 12:23:44.441004,,,block_start
2026-03-23 12:23:46.277033,,,start
2026-03-23 12:23:46.279155,,,start
2026-03-23 12:28:49.584976,,,exit
2026-03-23 12:28:51.169043,,,block_end
2026-03-23 12:29:23.842888,,,block_start
2026-03-23 12:29:26.868887,,,start
2026-03-23 12:29:26.870560,,,start
2026-03-23 12:30:06.424388,,,drink
2026-03-23 12:30:28.145048,,,start
2026-03-23 12:33:25.988303,,,exit
2026-03-23 12:33:27.577444,,,block_end
2026-03-23 12:35:42.965117,,,block_start
2026-03-23 12:35:45.259224,,,start
2026-03-23 12:35:45.261193,,,start
2026-03-23 12:36:45.252474,,,exit
2026-03-23 12:36:50.346896,,,block_end
2026-03-23 12:38:53.713786,,,block_start
2026-03-23 12:38:57.533443,,,start
2026-03-23 12:43:22.132707,,,exit
2026-03-23 12:43:23.718535,,,block_end
2026-03-23 12:43:43.868788,,,block_start
2026-03-23 12:43:47.027026,,,start
2026-03-23 12:43:47.029232,,,start
2026-03-23 12:44:51.089139,,,exit
2026-03-23 12:44:56.189879,,,block_end
2026-03-23 12:45:46.408252,,,block_start
2026-03-23 12:45:49.964053,,,start
2026-03-23 12:45:49.967678,,,start
2026-03-23 12:48:34.757667,,,exit
2026-03-23 12:48:37.348416,,,block_end
2026-03-23 12:48:54.502268,,,block_start
2026-03-23 12:48:56.362390,,,start
2026-03-23 12:48:56.364444,,,start
2026-03-23 12:50:24.013318,,,exit
2026-03-23 12:51:10.690959,,,block_end
2026-03-23 12:51:45.879139,,,block_start
2026-03-23 12:51:47.712541,,,start
2026-03-23 12:54:31.726845,,,exit
2026-03-23 12:54:33.316903,,,block_end
2026-03-23 12:58:09.465749,,,initialize
2026-03-24 12:22:49.786769,,,initialize
2026-03-24 12:24:28.577358,,,block_start
2026-03-24 12:24:31.313659,,,start
2026-03-24 12:25:04.133283,,,exit
2026-03-24 12:25:12.740827,,,block_end
2026-03-24 12:25:32.391006,,,block_start
2026-03-24 12:25:34.206119,,,start
2026-03-24 12:26:50.018270,,,exit
2026-03-24 12:26:52.615327,,,block_end
2026-03-24 12:27:49.847233,,,block_start
2026-03-24 12:27:54.107700,,,start
2026-03-24 12:28:51.698096,,,exit
2026-03-24 12:28:54.287975,,,block_end
2026-03-24 12:30:24.086031,,,block_start
2026-03-24 12:30:25.969988,,,start
2026-03-24 12:31:02.554334,,,exit
2026-03-24 12:31:04.144864,,,block_end
2026-03-24 12:31:37.823474,,,block_start
2026-03-24 12:31:41.645627,,,start
2026-03-24 12:31:41.647531,,,start
2026-03-24 12:35:16.346527,,,exit
2026-03-24 12:35:17.932437,,,block_end
2026-03-24 12:36:01.639414,,,block_start
2026-03-24 12:36:06.618089,,,start
2026-03-24 12:36:06.619558,,,start
2026-03-24 12:37:07.541958,,,exit
2026-03-24 12:37:09.628398,,,block_end
2026-03-24 12:37:19.267310,,,block_start
2026-03-24 12:37:23.844580,,,start
2026-03-24 12:41:58.242792,,,exit
2026-03-24 12:42:00.332400,,,block_end
2026-03-24 12:42:13.973641,,,block_start
2026-03-24 12:42:16.631307,,,start
2026-03-24 12:42:16.633114,,,start
2026-03-24 12:42:47.151883,,,exit
2026-03-24 12:42:49.242818,,,block_end
2026-03-24 12:43:55.495463,,,block_start
2026-03-24 12:43:57.453258,,,start
2026-03-24 12:44:02.804529,,,drink
2026-03-24 12:44:14.085446,,,start
2026-03-24 12:51:56.231640,,,exit
2026-03-24 12:51:58.822440,,,block_end
2026-03-24 12:52:20.480792,,,block_start
2026-03-24 12:52:23.882860,,,start
2026-03-24 12:52:23.884465,,,start
2026-03-24 12:53:39.088857,,,exit
2026-03-24 12:53:40.677412,,,block_end
2026-03-24 12:54:16.863012,,,block_start
2026-03-24 12:54:19.304016,,,start
2026-03-24 12:55:33.476384,,,exit
2026-03-24 12:55:35.066944,,,block_end
2026-03-24 12:56:38.806693,,,block_start
2026-03-24 12:56:40.211143,,,start
2026-03-24 12:58:17.516033,,,exit
2026-03-24 12:58:19.098465,,,block_end
2026-03-24 13:02:13.373548,,,initialize
2026-03-25 12:21:11.264962,,,initialize
2026-03-25 12:48:39.148274,,,block_start
2026-03-25 12:48:51.727369,,,start
2026-03-25 13:13:57.861301,,,exit
2026-03-25 13:14:04.965844,,,block_end
2026-03-25 13:15:51.291936,,,block_start
2026-03-25 13:16:16.764413,,,start
2026-03-25 13:35:30.768121,,,initialize
2026-03-26 18:26:22.074848,,,initialize
2026-03-26 18:40:15.830446,,,block_start
2026-03-26 18:41:35.200277,,,start
2026-03-26 18:41:35.202558,,,start
2026-03-26 18:49:42.724868,,,exit
2026-03-26 18:49:48.823889,,,block_end
2026-03-26 18:55:05.070148,,,block_start
2026-03-26 18:55:36.375935,,,start
2026-03-26 18:55:36.377865,,,start
2026-03-26 18:56:31.279761,,,drink
2026-03-26 18:56:47.166243,,,start
2026-03-26 19:05:01.385213,,,exit
2026-03-26 19:05:13.990489,,,block_end
2026-03-30 14:11:46.540525,,,initialize
2026-03-30 14:23:37.050925,,,block_start
2026-03-30 14:23:47.025842,,,start
2026-03-30 14:40:01.477996,,,exit
2026-03-30 14:40:14.090895,,,block_end
2026-03-30 14:42:03.920767,,,block_start
2026-03-30 14:42:08.944522,,,start
2026-03-30 14:49:57.253973,,,exit
2026-03-30 14:50:09.859931,,,block_end
2026-03-30 14:51:17.611930,,,block_start
2026-03-30 14:51:25.173803,,,start
2026-03-30 14:58:00.031344,,,exit
2026-03-30 14:58:53.220638,,,block_end
2026-03-30 15:01:38.664062,,,block_start
2026-03-30 15:01:47.328678,,,start
2026-03-30 15:07:00.924394,,,exit
2026-03-30 15:07:20.546501,,,block_end
2026-03-30 15:09:47.950627,,,block_start
2026-03-30 15:09:51.926950,,,start
2026-03-30 15:17:37.754826,,,drink
2026-03-30 15:17:38.401037,,,start
2026-03-30 15:18:39.608079,,,exit
2026-03-30 15:19:22.785386,,,block_end
2026-03-30 15:23:58.663442,,,initialize
2026-03-30 15:27:51.713893,,,block_start
2026-03-30 15:28:17.126585,,,start
2026-03-31 13:01:30.481537,,,exit
2026-03-31 13:01:31.563481,,,block_end
2026-04-01 12:58:56.142631,,,initialize
2026-04-03 12:44:21.278505,,,initialize
2026-04-03 12:48:53.404524,,,block_start
2026-04-03 12:49:00.684851,,,start
2026-04-03 13:17:53.587077,,,exit
2026-04-03 13:18:07.201837,,,block_end
2026-04-03 13:21:35.729015,,,block_start
2026-04-03 13:22:38.236825,,,start
2026-04-03 13:27:39.662715,,,exit
2026-04-03 13:27:51.265425,,,block_end
2026-04-03 13:43:04.703944,,,block_start
2026-04-03 13:44:44.178513,,,start
2026-04-03 13:44:44.180080,,,start
2026-04-03 13:46:58.641834,,,exit
2026-04-03 13:47:19.772412,,,block_end
2026-04-03 13:48:58.088137,,,block_start
2026-04-03 13:49:13.089253,,,start
2026-04-03 13:49:13.091276,,,start
2026-04-03 13:55:31.954622,,,initialize
2026-04-03 14:54:45.528868,,,initialize
2026-04-03 15:06:54.395381,,,initialize
2026-04-03 15:29:28.212607,,,initialize
2026-04-06 12:48:43.406760,,,initialize
2026-04-06 12:58:46.203072,,,block_start
2026-04-06 12:58:50.348624,,,start
2026-04-06 13:22:54.980106,,,exit
2026-04-06 13:22:55.999077,,,block_end
2026-04-06 14:09:42.991321,,,initialize
2026-04-06 14:52:43.149208,,,initialize
2026-04-07 16:13:04.749127,,,initialize
2026-04-08 13:31:04.246607,,,initialize
2026-04-08 13:37:54.653217,,,block_start
2026-04-08 13:37:59.105193,,,start
2026-04-08 13:37:59.110622,,,start
2026-04-08 13:47:49.394240,,,exit
2026-04-08 13:47:56.497355,,,block_end
2026-04-08 13:48:11.142434,,,block_start
2026-04-08 13:48:23.790367,,,start
2026-04-08 13:48:23.792442,,,start
2026-04-08 13:57:23.082892,,,exit
2026-04-08 13:57:26.174472,,,block_end
2026-04-08 13:59:42.062739,,,block_start
2026-04-08 13:59:46.912869,,,start
